Year,variable,value,Type,Powertrain,Technology,Market
2021,Sed-ICE-Hig-Private,9112.082395,Sedan,ICEV,ICEV-High,Personal
2022,Sed-ICE-Hig-Private,14069.59426,Sedan,ICEV,ICEV-High,Personal
2023,Sed-ICE-Hig-Private,18993.33968,Sedan,ICEV,ICEV-High,Personal
2024,Sed-ICE-Hig-Private,23811.11492,Sedan,ICEV,ICEV-High,Personal
2025,Sed-ICE-Hig-Private,27757.42868,Sedan,ICEV,ICEV-High,Personal
2026,Sed-ICE-Hig-Private,31523.13611,Sedan,ICEV,ICEV-High,Personal
2027,Sed-ICE-Hig-Private,35079.08218,Sedan,ICEV,ICEV-High,Personal
2028,Sed-ICE-Hig-Private,38353.05453,Sedan,ICEV,ICEV-High,Personal
2029,Sed-ICE-Hig-Private,41331.21144,Sedan,ICEV,ICEV-High,Personal
2030,Sed-ICE-Hig-Private,43904.79835,Sedan,ICEV,ICEV-High,Personal
2031,Sed-ICE-Hig-Private,46042.61932,Sedan,ICEV,ICEV-High,Personal
2032,Sed-ICE-Hig-Private,47583.806,Sedan,ICEV,ICEV-High,Personal
2033,Sed-ICE-Hig-Private,48475.07344,Sedan,ICEV,ICEV-High,Personal
2034,Sed-ICE-Hig-Private,48658.27924,Sedan,ICEV,ICEV-High,Personal
2035,Sed-ICE-Hig-Private,48414.32047,Sedan,ICEV,ICEV-High,Personal
2036,Sed-ICE-Hig-Private,47528.52598,Sedan,ICEV,ICEV-High,Personal
2037,Sed-ICE-Hig-Private,46152.67048,Sedan,ICEV,ICEV-High,Personal
2038,Sed-ICE-Hig-Private,44430.40062,Sedan,ICEV,ICEV-High,Personal
2039,Sed-ICE-Hig-Private,42493.70147,Sedan,ICEV,ICEV-High,Personal
2040,Sed-ICE-Hig-Private,40363.84586,Sedan,ICEV,ICEV-High,Personal
2041,Sed-ICE-Hig-Private,38143.72055,Sedan,ICEV,ICEV-High,Personal
2042,Sed-ICE-Hig-Private,35870.08392,Sedan,ICEV,ICEV-High,Personal
2043,Sed-ICE-Hig-Private,33551.31811,Sedan,ICEV,ICEV-High,Personal
2044,Sed-ICE-Hig-Private,31206.27011,Sedan,ICEV,ICEV-High,Personal
2045,Sed-ICE-Hig-Private,28861.4946,Sedan,ICEV,ICEV-High,Personal
2046,Sed-ICE-Hig-Private,26499.60372,Sedan,ICEV,ICEV-High,Personal
2047,Sed-ICE-Hig-Private,24147.05527,Sedan,ICEV,ICEV-High,Personal
2048,Sed-ICE-Hig-Private,21828.93968,Sedan,ICEV,ICEV-High,Personal
2049,Sed-ICE-Hig-Private,19571.52733,Sedan,ICEV,ICEV-High,Personal
2050,Sed-ICE-Hig-Private,17404.94459,Sedan,ICEV,ICEV-High,Personal
2021,Sed-ICE-Avg-Private,204036.4535,Sedan,ICEV,ICEV-Avg,Personal
2022,Sed-ICE-Avg-Private,197999.1875,Sedan,ICEV,ICEV-Avg,Personal
2023,Sed-ICE-Avg-Private,191579.6711,Sedan,ICEV,ICEV-Avg,Personal
2024,Sed-ICE-Avg-Private,184346.486,Sedan,ICEV,ICEV-Avg,Personal
2025,Sed-ICE-Avg-Private,175332.3915,Sedan,ICEV,ICEV-Avg,Personal
2026,Sed-ICE-Avg-Private,165261.9052,Sedan,ICEV,ICEV-Avg,Personal
2027,Sed-ICE-Avg-Private,154152.5886,Sedan,ICEV,ICEV-Avg,Personal
2028,Sed-ICE-Avg-Private,142149.9017,Sedan,ICEV,ICEV-Avg,Personal
2029,Sed-ICE-Avg-Private,129616.4836,Sedan,ICEV,ICEV-Avg,Personal
2030,Sed-ICE-Avg-Private,116976.272,Sedan,ICEV,ICEV-Avg,Personal
2031,Sed-ICE-Avg-Private,104913.8411,Sedan,ICEV,ICEV-Avg,Personal
2032,Sed-ICE-Avg-Private,93972.16503,Sedan,ICEV,ICEV-Avg,Personal
2033,Sed-ICE-Avg-Private,84629.69901,Sedan,ICEV,ICEV-Avg,Personal
2034,Sed-ICE-Avg-Private,77035.95488,Sedan,ICEV,ICEV-Avg,Personal
2035,Sed-ICE-Avg-Private,71376.93016,Sedan,ICEV,ICEV-Avg,Personal
2036,Sed-ICE-Avg-Private,66895.10667,Sedan,ICEV,ICEV-Avg,Personal
2037,Sed-ICE-Avg-Private,63224.99011,Sedan,ICEV,ICEV-Avg,Personal
2038,Sed-ICE-Avg-Private,60047.91524,Sedan,ICEV,ICEV-Avg,Personal
2039,Sed-ICE-Avg-Private,57132.69534,Sedan,ICEV,ICEV-Avg,Personal
2040,Sed-ICE-Avg-Private,54304.98348,Sedan,ICEV,ICEV-Avg,Personal
2041,Sed-ICE-Avg-Private,51512.54427,Sedan,ICEV,ICEV-Avg,Personal
2042,Sed-ICE-Avg-Private,48702.17525,Sedan,ICEV,ICEV-Avg,Personal
2043,Sed-ICE-Avg-Private,45840.54465,Sedan,ICEV,ICEV-Avg,Personal
2044,Sed-ICE-Avg-Private,42915.46086,Sedan,ICEV,ICEV-Avg,Personal
2045,Sed-ICE-Avg-Private,39932.46736,Sedan,ICEV,ICEV-Avg,Personal
2046,Sed-ICE-Avg-Private,36884.67268,Sedan,ICEV,ICEV-Avg,Personal
2047,Sed-ICE-Avg-Private,33797.97559,Sedan,ICEV,ICEV-Avg,Personal
2048,Sed-ICE-Avg-Private,30706.32177,Sedan,ICEV,ICEV-Avg,Personal
2049,Sed-ICE-Avg-Private,27652.05232,Sedan,ICEV,ICEV-Avg,Personal
2050,Sed-ICE-Avg-Private,24683.36061,Sedan,ICEV,ICEV-Avg,Personal
2021,Sed-ICE-Low-Private,1635.103347,Sedan,HEV,HEV,Personal
2022,Sed-ICE-Low-Private,2047.216555,Sedan,HEV,HEV,Personal
2023,Sed-ICE-Low-Private,2537.400389,Sedan,HEV,HEV,Personal
2024,Sed-ICE-Low-Private,3070.595324,Sedan,HEV,HEV,Personal
2025,Sed-ICE-Low-Private,4673.285051,Sedan,HEV,HEV,Personal
2026,Sed-ICE-Low-Private,6296.839097,Sedan,HEV,HEV,Personal
2027,Sed-ICE-Low-Private,7968.707244,Sedan,HEV,HEV,Personal
2028,Sed-ICE-Low-Private,9745.20604,Sedan,HEV,HEV,Personal
2029,Sed-ICE-Low-Private,11772.26564,Sedan,HEV,HEV,Personal
2030,Sed-ICE-Low-Private,13589.12548,Sedan,HEV,HEV,Personal
2031,Sed-ICE-Low-Private,15403.1037,Sedan,HEV,HEV,Personal
2032,Sed-ICE-Low-Private,17355.72091,Sedan,HEV,HEV,Personal
2033,Sed-ICE-Low-Private,19037.13258,Sedan,HEV,HEV,Personal
2034,Sed-ICE-Low-Private,20720.50391,Sedan,HEV,HEV,Personal
2035,Sed-ICE-Low-Private,21039.91986,Sedan,HEV,HEV,Personal
2036,Sed-ICE-Low-Private,21178.89638,Sedan,HEV,HEV,Personal
2037,Sed-ICE-Low-Private,21093.79787,Sedan,HEV,HEV,Personal
2038,Sed-ICE-Low-Private,20754.9763,Sedan,HEV,HEV,Personal
2039,Sed-ICE-Low-Private,20141.22289,Sedan,HEV,HEV,Personal
2040,Sed-ICE-Low-Private,19284.30518,Sedan,HEV,HEV,Personal
2041,Sed-ICE-Low-Private,18201.70322,Sedan,HEV,HEV,Personal
2042,Sed-ICE-Low-Private,16933.05762,Sedan,HEV,HEV,Personal
2043,Sed-ICE-Low-Private,15525.20371,Sedan,HEV,HEV,Personal
2044,Sed-ICE-Low-Private,14027.60239,Sedan,HEV,HEV,Personal
2045,Sed-ICE-Low-Private,12493.65636,Sedan,HEV,HEV,Personal
2046,Sed-ICE-Low-Private,10980.10995,Sedan,HEV,HEV,Personal
2047,Sed-ICE-Low-Private,9543.409696,Sedan,HEV,HEV,Personal
2048,Sed-ICE-Low-Private,8230.118502,Sedan,HEV,HEV,Personal
2049,Sed-ICE-Low-Private,7067.124688,Sedan,HEV,HEV,Personal
2050,Sed-ICE-Low-Private,6058.054736,Sedan,HEV,HEV,Personal
2021,Sed-PHEV-Private,1100.755261,Sedan,PHEV,PHEV,Personal
2022,Sed-PHEV-Private,1296.640149,Sedan,PHEV,PHEV,Personal
2023,Sed-PHEV-Private,1491.605151,Sedan,PHEV,PHEV,Personal
2024,Sed-PHEV-Private,1765.744636,Sedan,PHEV,PHEV,Personal
2025,Sed-PHEV-Private,2857.01221,Sedan,PHEV,PHEV,Personal
2026,Sed-PHEV-Private,4350.900408,Sedan,PHEV,PHEV,Personal
2027,Sed-PHEV-Private,6165.094051,Sedan,PHEV,PHEV,Personal
2028,Sed-PHEV-Private,8365.7842,Sedan,PHEV,PHEV,Personal
2029,Sed-PHEV-Private,10333.17096,Sedan,PHEV,PHEV,Personal
2030,Sed-PHEV-Private,12765.72078,Sedan,PHEV,PHEV,Personal
2031,Sed-PHEV-Private,15044.01103,Sedan,PHEV,PHEV,Personal
2032,Sed-PHEV-Private,16684.84133,Sedan,PHEV,PHEV,Personal
2033,Sed-PHEV-Private,18314.20911,Sedan,PHEV,PHEV,Personal
2034,Sed-PHEV-Private,19477.26183,Sedan,PHEV,PHEV,Personal
2035,Sed-PHEV-Private,20619.50855,Sedan,PHEV,PHEV,Personal
2036,Sed-PHEV-Private,21673.9621,Sedan,PHEV,PHEV,Personal
2037,Sed-PHEV-Private,22605.0533,Sedan,PHEV,PHEV,Personal
2038,Sed-PHEV-Private,23351.48175,Sedan,PHEV,PHEV,Personal
2039,Sed-PHEV-Private,23868.77539,Sedan,PHEV,PHEV,Personal
2040,Sed-PHEV-Private,24146.60831,Sedan,PHEV,PHEV,Personal
2041,Sed-PHEV-Private,24173.9212,Sedan,PHEV,PHEV,Personal
2042,Sed-PHEV-Private,23993.29364,Sedan,PHEV,PHEV,Personal
2043,Sed-PHEV-Private,23639.46206,Sedan,PHEV,PHEV,Personal
2044,Sed-PHEV-Private,23175.47629,Sedan,PHEV,PHEV,Personal
2045,Sed-PHEV-Private,22643.92953,Sedan,PHEV,PHEV,Personal
2046,Sed-PHEV-Private,22078.27168,Sedan,PHEV,PHEV,Personal
2047,Sed-PHEV-Private,21489.9579,Sedan,PHEV,PHEV,Personal
2048,Sed-PHEV-Private,20888.47059,Sedan,PHEV,PHEV,Personal
2049,Sed-PHEV-Private,20254.63303,Sedan,PHEV,PHEV,Personal
2050,Sed-PHEV-Private,19575.59856,Sedan,PHEV,PHEV,Personal
2021,Sed-BEV-Sht-Private,401.8127545,Sedan,BEV,BEV-Sht,Personal
2022,Sed-BEV-Sht-Private,777.9937218,Sedan,BEV,BEV-Sht,Personal
2023,Sed-BEV-Sht-Private,1315.342196,Sedan,BEV,BEV-Sht,Personal
2024,Sed-BEV-Sht-Private,1984.465794,Sedan,BEV,BEV-Sht,Personal
2025,Sed-BEV-Sht-Private,2612.055725,Sedan,BEV,BEV-Sht,Personal
2026,Sed-BEV-Sht-Private,3325.790638,Sedan,BEV,BEV-Sht,Personal
2027,Sed-BEV-Sht-Private,4154.66459,Sedan,BEV,BEV-Sht,Personal
2028,Sed-BEV-Sht-Private,5169.322052,Sedan,BEV,BEV-Sht,Personal
2029,Sed-BEV-Sht-Private,6253.040004,Sedan,BEV,BEV-Sht,Personal
2030,Sed-BEV-Sht-Private,7518.451183,Sedan,BEV,BEV-Sht,Personal
2031,Sed-BEV-Sht-Private,9056.60623,Sedan,BEV,BEV-Sht,Personal
2032,Sed-BEV-Sht-Private,10706.92107,Sedan,BEV,BEV-Sht,Personal
2033,Sed-BEV-Sht-Private,12638.8114,Sedan,BEV,BEV-Sht,Personal
2034,Sed-BEV-Sht-Private,14908.61123,Sedan,BEV,BEV-Sht,Personal
2035,Sed-BEV-Sht-Private,17374.55272,Sedan,BEV,BEV-Sht,Personal
2036,Sed-BEV-Sht-Private,19976.92986,Sedan,BEV,BEV-Sht,Personal
2037,Sed-BEV-Sht-Private,22687.41713,Sedan,BEV,BEV-Sht,Personal
2038,Sed-BEV-Sht-Private,25432.32728,Sedan,BEV,BEV-Sht,Personal
2039,Sed-BEV-Sht-Private,28142.69243,Sedan,BEV,BEV-Sht,Personal
2040,Sed-BEV-Sht-Private,30779.26702,Sedan,BEV,BEV-Sht,Personal
2041,Sed-BEV-Sht-Private,33343.26516,Sedan,BEV,BEV-Sht,Personal
2042,Sed-BEV-Sht-Private,35770.57858,Sedan,BEV,BEV-Sht,Personal
2043,Sed-BEV-Sht-Private,38011.4702,Sedan,BEV,BEV-Sht,Personal
2044,Sed-BEV-Sht-Private,40003.63366,Sedan,BEV,BEV-Sht,Personal
2045,Sed-BEV-Sht-Private,41688.44789,Sedan,BEV,BEV-Sht,Personal
2046,Sed-BEV-Sht-Private,43018.91621,Sedan,BEV,BEV-Sht,Personal
2047,Sed-BEV-Sht-Private,43960.32462,Sedan,BEV,BEV-Sht,Personal
2048,Sed-BEV-Sht-Private,44493.04926,Sedan,BEV,BEV-Sht,Personal
2049,Sed-BEV-Sht-Private,44618.47586,Sedan,BEV,BEV-Sht,Personal
2050,Sed-BEV-Sht-Private,44347.32739,Sedan,BEV,BEV-Sht,Personal
2021,Sed-BEV-Mid-Private,4651.389687,Sedan,BEV,BEV-Mid,Personal
2022,Sed-BEV-Mid-Private,4920.523175,Sedan,BEV,BEV-Mid,Personal
2023,Sed-BEV-Mid-Private,5150.522003,Sedan,BEV,BEV-Mid,Personal
2024,Sed-BEV-Mid-Private,5379.263352,Sedan,BEV,BEV-Mid,Personal
2025,Sed-BEV-Mid-Private,5821.461269,Sedan,BEV,BEV-Mid,Personal
2026,Sed-BEV-Mid-Private,6219.495804,Sedan,BEV,BEV-Mid,Personal
2027,Sed-BEV-Mid-Private,6571.580461,Sedan,BEV,BEV-Mid,Personal
2028,Sed-BEV-Mid-Private,6786.966497,Sedan,BEV,BEV-Mid,Personal
2029,Sed-BEV-Mid-Private,6973.572731,Sedan,BEV,BEV-Mid,Personal
2030,Sed-BEV-Mid-Private,7266.058071,Sedan,BEV,BEV-Mid,Personal
2031,Sed-BEV-Mid-Private,7403.430604,Sedan,BEV,BEV-Mid,Personal
2032,Sed-BEV-Mid-Private,7706.710501,Sedan,BEV,BEV-Mid,Personal
2033,Sed-BEV-Mid-Private,8199.718725,Sedan,BEV,BEV-Mid,Personal
2034,Sed-BEV-Mid-Private,8930.482936,Sedan,BEV,BEV-Mid,Personal
2035,Sed-BEV-Mid-Private,9928.936053,Sedan,BEV,BEV-Mid,Personal
2036,Sed-BEV-Mid-Private,11193.32325,Sedan,BEV,BEV-Mid,Personal
2037,Sed-BEV-Mid-Private,12701.96119,Sedan,BEV,BEV-Mid,Personal
2038,Sed-BEV-Mid-Private,14443.6988,Sedan,BEV,BEV-Mid,Personal
2039,Sed-BEV-Mid-Private,16379.42614,Sedan,BEV,BEV-Mid,Personal
2040,Sed-BEV-Mid-Private,18501.93346,Sedan,BEV,BEV-Mid,Personal
2041,Sed-BEV-Mid-Private,20673.36602,Sedan,BEV,BEV-Mid,Personal
2042,Sed-BEV-Mid-Private,22850.4928,Sedan,BEV,BEV-Mid,Personal
2043,Sed-BEV-Mid-Private,24997.5944,Sedan,BEV,BEV-Mid,Personal
2044,Sed-BEV-Mid-Private,27065.00877,Sedan,BEV,BEV-Mid,Personal
2045,Sed-BEV-Mid-Private,29000.49216,Sedan,BEV,BEV-Mid,Personal
2046,Sed-BEV-Mid-Private,30757.31957,Sedan,BEV,BEV-Mid,Personal
2047,Sed-BEV-Mid-Private,32290.70566,Sedan,BEV,BEV-Mid,Personal
2048,Sed-BEV-Mid-Private,33562.15568,Sedan,BEV,BEV-Mid,Personal
2049,Sed-BEV-Mid-Private,34545.84941,Sedan,BEV,BEV-Mid,Personal
2050,Sed-BEV-Mid-Private,35222.55056,Sedan,BEV,BEV-Mid,Personal
2021,Sed-BEV-Lng-Private,195.1673582,Sedan,BEV,BEV-Lng,Personal
2022,Sed-BEV-Lng-Private,293.4361303,Sedan,BEV,BEV-Lng,Personal
2023,Sed-BEV-Lng-Private,372.190935,Sedan,BEV,BEV-Lng,Personal
2024,Sed-BEV-Lng-Private,497.5640341,Sedan,BEV,BEV-Lng,Personal
2025,Sed-BEV-Lng-Private,903.4768758,Sedan,BEV,BEV-Lng,Personal
2026,Sed-BEV-Lng-Private,1298.474946,Sedan,BEV,BEV-Lng,Personal
2027,Sed-BEV-Lng-Private,1861.986586,Sedan,BEV,BEV-Lng,Personal
2028,Sed-BEV-Lng-Private,2526.688648,Sedan,BEV,BEV-Lng,Personal
2029,Sed-BEV-Lng-Private,3379.710595,Sedan,BEV,BEV-Lng,Personal
2030,Sed-BEV-Lng-Private,4308.981156,Sedan,BEV,BEV-Lng,Personal
2031,Sed-BEV-Lng-Private,5142.071959,Sedan,BEV,BEV-Lng,Personal
2032,Sed-BEV-Lng-Private,6082.217452,Sedan,BEV,BEV-Lng,Personal
2033,Sed-BEV-Lng-Private,6889.343878,Sedan,BEV,BEV-Lng,Personal
2034,Sed-BEV-Lng-Private,7603.447359,Sedan,BEV,BEV-Lng,Personal
2035,Sed-BEV-Lng-Private,8514.605634,Sedan,BEV,BEV-Lng,Personal
2036,Sed-BEV-Lng-Private,9671.095411,Sedan,BEV,BEV-Lng,Personal
2037,Sed-BEV-Lng-Private,11105.78851,Sedan,BEV,BEV-Lng,Personal
2038,Sed-BEV-Lng-Private,12885.19635,Sedan,BEV,BEV-Lng,Personal
2039,Sed-BEV-Lng-Private,15052.38665,Sedan,BEV,BEV-Lng,Personal
2040,Sed-BEV-Lng-Private,17658.4303,Sedan,BEV,BEV-Lng,Personal
2041,Sed-BEV-Lng-Private,20422.80084,Sedan,BEV,BEV-Lng,Personal
2042,Sed-BEV-Lng-Private,23324.90477,Sedan,BEV,BEV-Lng,Personal
2043,Sed-BEV-Lng-Private,26357.22187,Sedan,BEV,BEV-Lng,Personal
2044,Sed-BEV-Lng-Private,29494.67279,Sedan,BEV,BEV-Lng,Personal
2045,Sed-BEV-Lng-Private,32702.54986,Sedan,BEV,BEV-Lng,Personal
2046,Sed-BEV-Lng-Private,35942.21827,Sedan,BEV,BEV-Lng,Personal
2047,Sed-BEV-Lng-Private,39156.15767,Sedan,BEV,BEV-Lng,Personal
2048,Sed-BEV-Lng-Private,42272.5288,Sedan,BEV,BEV-Lng,Personal
2049,Sed-BEV-Lng-Private,45217.56789,Sedan,BEV,BEV-Lng,Personal
2050,Sed-BEV-Lng-Private,47912.4706,Sedan,BEV,BEV-Lng,Personal
2021,Sed-FCEV-Private,7.23115E-12,Sedan,FCEV,FCEV,Personal
2022,Sed-FCEV-Private,1.34403E-11,Sedan,FCEV,FCEV,Personal
2023,Sed-FCEV-Private,1.78148E-11,Sedan,FCEV,FCEV,Personal
2024,Sed-FCEV-Private,1.77938E-11,Sedan,FCEV,FCEV,Personal
2025,Sed-FCEV-Private,1.77257E-11,Sedan,FCEV,FCEV,Personal
2026,Sed-FCEV-Private,6.351805484,Sedan,FCEV,FCEV,Personal
2027,Sed-FCEV-Private,19.53775288,Sedan,FCEV,FCEV,Personal
2028,Sed-FCEV-Private,52.82400278,Sedan,FCEV,FCEV,Personal
2029,Sed-FCEV-Private,123.0027135,Sedan,FCEV,FCEV,Personal
2030,Sed-FCEV-Private,268.9803595,Sedan,FCEV,FCEV,Personal
2031,Sed-FCEV-Private,437.7821774,Sedan,FCEV,FCEV,Personal
2032,Sed-FCEV-Private,669.8620014,Sedan,FCEV,FCEV,Personal
2033,Sed-FCEV-Private,950.2739617,Sedan,FCEV,FCEV,Personal
2034,Sed-FCEV-Private,1296.728622,Sedan,FCEV,FCEV,Personal
2035,Sed-FCEV-Private,1732.208049,Sedan,FCEV,FCEV,Personal
2036,Sed-FCEV-Private,2270.950186,Sedan,FCEV,FCEV,Personal
2037,Sed-FCEV-Private,2931.168503,Sedan,FCEV,FCEV,Personal
2038,Sed-FCEV-Private,3730.8023,Sedan,FCEV,FCEV,Personal
2039,Sed-FCEV-Private,4683.931208,Sedan,FCEV,FCEV,Personal
2040,Sed-FCEV-Private,5816.527156,Sedan,FCEV,FCEV,Personal
2041,Sed-FCEV-Private,7159.729156,Sedan,FCEV,FCEV,Personal
2042,Sed-FCEV-Private,8732.77649,Sedan,FCEV,FCEV,Personal
2043,Sed-FCEV-Private,10561.56868,Sedan,FCEV,FCEV,Personal
2044,Sed-FCEV-Private,12665.0042,Sedan,FCEV,FCEV,Personal
2045,Sed-FCEV-Private,15058.7191,Sedan,FCEV,FCEV,Personal
2046,Sed-FCEV-Private,17757.56191,Sedan,FCEV,FCEV,Personal
2047,Sed-FCEV-Private,20771.38112,Sedan,FCEV,FCEV,Personal
2048,Sed-FCEV-Private,24104.32973,Sedan,FCEV,FCEV,Personal
2049,Sed-FCEV-Private,27761.05017,Sedan,FCEV,FCEV,Personal
2050,Sed-FCEV-Private,31744.14204,Sedan,FCEV,FCEV,Personal
2021,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2022,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2023,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2024,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2025,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2026,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2027,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2028,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2029,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2030,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2031,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2032,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2033,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2034,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2035,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2036,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2037,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2038,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2039,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2040,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2041,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2042,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2043,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2044,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2045,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2046,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2047,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2048,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2049,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2050,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2021,SUV-ICE-Hig-Private,8628.183833,SUV,ICEV,ICEV-High,Personal
2022,SUV-ICE-Hig-Private,13306.18939,SUV,ICEV,ICEV-High,Personal
2023,SUV-ICE-Hig-Private,17949.5082,SUV,ICEV,ICEV-High,Personal
2024,SUV-ICE-Hig-Private,22426.88043,SUV,ICEV,ICEV-High,Personal
2025,SUV-ICE-Hig-Private,26469.57933,SUV,ICEV,ICEV-High,Personal
2026,SUV-ICE-Hig-Private,30345.40481,SUV,ICEV,ICEV-High,Personal
2027,SUV-ICE-Hig-Private,34150.84289,SUV,ICEV,ICEV-High,Personal
2028,SUV-ICE-Hig-Private,37796.73955,SUV,ICEV,ICEV-High,Personal
2029,SUV-ICE-Hig-Private,41186.00285,SUV,ICEV,ICEV-High,Personal
2030,SUV-ICE-Hig-Private,44293.7932,SUV,ICEV,ICEV-High,Personal
2031,SUV-ICE-Hig-Private,47042.35877,SUV,ICEV,ICEV-High,Personal
2032,SUV-ICE-Hig-Private,49299.81147,SUV,ICEV,ICEV-High,Personal
2033,SUV-ICE-Hig-Private,51021.46282,SUV,ICEV,ICEV-High,Personal
2034,SUV-ICE-Hig-Private,52205.05095,SUV,ICEV,ICEV-High,Personal
2035,SUV-ICE-Hig-Private,52758.56821,SUV,ICEV,ICEV-High,Personal
2036,SUV-ICE-Hig-Private,52698.60505,SUV,ICEV,ICEV-High,Personal
2037,SUV-ICE-Hig-Private,52118.89082,SUV,ICEV,ICEV-High,Personal
2038,SUV-ICE-Hig-Private,51119.96424,SUV,ICEV,ICEV-High,Personal
2039,SUV-ICE-Hig-Private,49800.83206,SUV,ICEV,ICEV-High,Personal
2040,SUV-ICE-Hig-Private,48150.8978,SUV,ICEV,ICEV-High,Personal
2041,SUV-ICE-Hig-Private,46275.71209,SUV,ICEV,ICEV-High,Personal
2042,SUV-ICE-Hig-Private,44214.00609,SUV,ICEV,ICEV-High,Personal
2043,SUV-ICE-Hig-Private,41972.11272,SUV,ICEV,ICEV-High,Personal
2044,SUV-ICE-Hig-Private,39577.55258,SUV,ICEV,ICEV-High,Personal
2045,SUV-ICE-Hig-Private,37072.72518,SUV,ICEV,ICEV-High,Personal
2046,SUV-ICE-Hig-Private,34440.72981,SUV,ICEV,ICEV-High,Personal
2047,SUV-ICE-Hig-Private,31729.42082,SUV,ICEV,ICEV-High,Personal
2048,SUV-ICE-Hig-Private,28985.07023,SUV,ICEV,ICEV-High,Personal
2049,SUV-ICE-Hig-Private,26252.85323,SUV,ICEV,ICEV-High,Personal
2050,SUV-ICE-Hig-Private,23580.37073,SUV,ICEV,ICEV-High,Personal
2021,SUV-ICE-Avg-Private,15422.24472,SUV,ICEV,ICEV-Avg,Personal
2022,SUV-ICE-Avg-Private,23273.88233,SUV,ICEV,ICEV-Avg,Personal
2023,SUV-ICE-Avg-Private,31383.26134,SUV,ICEV,ICEV-Avg,Personal
2024,SUV-ICE-Avg-Private,39406.58785,SUV,ICEV,ICEV-Avg,Personal
2025,SUV-ICE-Avg-Private,46773.85187,SUV,ICEV,ICEV-Avg,Personal
2026,SUV-ICE-Avg-Private,53972.03883,SUV,ICEV,ICEV-Avg,Personal
2027,SUV-ICE-Avg-Private,61096.67973,SUV,ICEV,ICEV-Avg,Personal
2028,SUV-ICE-Avg-Private,67964.95828,SUV,ICEV,ICEV-Avg,Personal
2029,SUV-ICE-Avg-Private,74362.37978,SUV,ICEV,ICEV-Avg,Personal
2030,SUV-ICE-Avg-Private,80235.16979,SUV,ICEV,ICEV-Avg,Personal
2031,SUV-ICE-Avg-Private,85443.39076,SUV,ICEV,ICEV-Avg,Personal
2032,SUV-ICE-Avg-Private,89781.35431,SUV,ICEV,ICEV-Avg,Personal
2033,SUV-ICE-Avg-Private,93148.56713,SUV,ICEV,ICEV-Avg,Personal
2034,SUV-ICE-Avg-Private,95557.30487,SUV,ICEV,ICEV-Avg,Personal
2035,SUV-ICE-Avg-Private,96816.53966,SUV,ICEV,ICEV-Avg,Personal
2036,SUV-ICE-Avg-Private,96972.07585,SUV,ICEV,ICEV-Avg,Personal
2037,SUV-ICE-Avg-Private,96198.29085,SUV,ICEV,ICEV-Avg,Personal
2038,SUV-ICE-Avg-Private,94645.55342,SUV,ICEV,ICEV-Avg,Personal
2039,SUV-ICE-Avg-Private,92433.26267,SUV,ICEV,ICEV-Avg,Personal
2040,SUV-ICE-Avg-Private,89615.37029,SUV,ICEV,ICEV-Avg,Personal
2041,SUV-ICE-Avg-Private,86321.78153,SUV,ICEV,ICEV-Avg,Personal
2042,SUV-ICE-Avg-Private,82613.45171,SUV,ICEV,ICEV-Avg,Personal
