Year,variable,value,Type,Powertrain,Technology,Market
2031,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2032,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2033,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2034,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2035,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2036,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2037,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2038,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2039,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2040,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2041,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2042,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2043,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2044,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2045,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2046,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2047,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2048,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2049,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2050,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
