Year,variable,value,Type,Powertrain,Technology,Market
2049,Sed-H2ICE-Fleet,0,Sedan,H2ICEV,H2ICE,Fleet
2050,Sed-H2ICE-Fleet,0,Sedan,H2ICEV,H2ICE,Fleet
2021,SUV-ICE-Hig-Fleet,1.290729054,SUV,ICEV,ICEV-High,Fleet
2022,SUV-ICE-Hig-Fleet,0.955344064,SUV,ICEV,ICEV-High,Fleet
2023,SUV-ICE-Hig-Fleet,0.535287898,SUV,ICEV,ICEV-High,Fleet
2024,SUV-ICE-Hig-Fleet,0.235363504,SUV,ICEV,ICEV-High,Fleet
2025,SUV-ICE-Hig-Fleet,0.146990603,SUV,ICEV,ICEV-High,Fleet
2026,SUV-ICE-Hig-Fleet,0.098443862,SUV,ICEV,ICEV-High,Fleet
2027,SUV-ICE-Hig-Fleet,0.072956275,SUV,ICEV,ICEV-High,Fleet
2028,SUV-ICE-Hig-Fleet,0.051666112,SUV,ICEV,ICEV-High,Fleet
2029,SUV-ICE-Hig-Fleet,0.031519164,SUV,ICEV,ICEV-High,Fleet
2030,SUV-ICE-Hig-Fleet,0.022162531,SUV,ICEV,ICEV-High,Fleet
2031,SUV-ICE-Hig-Fleet,0.013439688,SUV,ICEV,ICEV-High,Fleet
2032,SUV-ICE-Hig-Fleet,0.009123898,SUV,ICEV,ICEV-High,Fleet
2033,SUV-ICE-Hig-Fleet,0.006146512,SUV,ICEV,ICEV-High,Fleet
2034,SUV-ICE-Hig-Fleet,0.004967596,SUV,ICEV,ICEV-High,Fleet
2035,SUV-ICE-Hig-Fleet,0.00525739,SUV,ICEV,ICEV-High,Fleet
2036,SUV-ICE-Hig-Fleet,0.00349418,SUV,ICEV,ICEV-High,Fleet
2037,SUV-ICE-Hig-Fleet,0.002245819,SUV,ICEV,ICEV-High,Fleet
2038,SUV-ICE-Hig-Fleet,0.001443144,SUV,ICEV,ICEV-High,Fleet
2039,SUV-ICE-Hig-Fleet,0.001038147,SUV,ICEV,ICEV-High,Fleet
2040,SUV-ICE-Hig-Fleet,0.000596209,SUV,ICEV,ICEV-High,Fleet
2041,SUV-ICE-Hig-Fleet,0.000406577,SUV,ICEV,ICEV-High,Fleet
2042,SUV-ICE-Hig-Fleet,0.000294062,SUV,ICEV,ICEV-High,Fleet
2043,SUV-ICE-Hig-Fleet,0.000199857,SUV,ICEV,ICEV-High,Fleet
2044,SUV-ICE-Hig-Fleet,0.000143756,SUV,ICEV,ICEV-High,Fleet
2045,SUV-ICE-Hig-Fleet,0.00012005,SUV,ICEV,ICEV-High,Fleet
2046,SUV-ICE-Hig-Fleet,8.67556E-05,SUV,ICEV,ICEV-High,Fleet
2047,SUV-ICE-Hig-Fleet,6.90332E-05,SUV,ICEV,ICEV-High,Fleet
2048,SUV-ICE-Hig-Fleet,5.81149E-05,SUV,ICEV,ICEV-High,Fleet
2049,SUV-ICE-Hig-Fleet,4.88892E-05,SUV,ICEV,ICEV-High,Fleet
2050,SUV-ICE-Hig-Fleet,4.14711E-05,SUV,ICEV,ICEV-High,Fleet
2021,SUV-ICE-Avg-Fleet,772.6612573,SUV,ICEV,ICEV-Avg,Fleet
2022,SUV-ICE-Avg-Fleet,678.790164,SUV,ICEV,ICEV-Avg,Fleet
2023,SUV-ICE-Avg-Fleet,479.4618683,SUV,ICEV,ICEV-Avg,Fleet
2024,SUV-ICE-Avg-Fleet,253.6605473,SUV,ICEV,ICEV-Avg,Fleet
2025,SUV-ICE-Avg-Fleet,186.6649145,SUV,ICEV,ICEV-Avg,Fleet
2026,SUV-ICE-Avg-Fleet,148.273592,SUV,ICEV,ICEV-Avg,Fleet
2027,SUV-ICE-Avg-Fleet,126.9618305,SUV,ICEV,ICEV-Avg,Fleet
2028,SUV-ICE-Avg-Fleet,104.0412233,SUV,ICEV,ICEV-Avg,Fleet
2029,SUV-ICE-Avg-Fleet,72.45767777,SUV,ICEV,ICEV-Avg,Fleet
2030,SUV-ICE-Avg-Fleet,58.23000585,SUV,ICEV,ICEV-Avg,Fleet
2031,SUV-ICE-Avg-Fleet,39.08502842,SUV,ICEV,ICEV-Avg,Fleet
2032,SUV-ICE-Avg-Fleet,29.63128972,SUV,ICEV,ICEV-Avg,Fleet
2033,SUV-ICE-Avg-Fleet,21.53685471,SUV,ICEV,ICEV-Avg,Fleet
2034,SUV-ICE-Avg-Fleet,18.71344279,SUV,ICEV,ICEV-Avg,Fleet
2035,SUV-ICE-Avg-Fleet,20.89085562,SUV,ICEV,ICEV-Avg,Fleet
2036,SUV-ICE-Avg-Fleet,14.91433649,SUV,ICEV,ICEV-Avg,Fleet
2037,SUV-ICE-Avg-Fleet,10.37670086,SUV,ICEV,ICEV-Avg,Fleet
2038,SUV-ICE-Avg-Fleet,7.18493306,SUV,ICEV,ICEV-Avg,Fleet
2039,SUV-ICE-Avg-Fleet,5.316675539,SUV,ICEV,ICEV-Avg,Fleet
2040,SUV-ICE-Avg-Fleet,3.388619595,SUV,ICEV,ICEV-Avg,Fleet
2041,SUV-ICE-Avg-Fleet,2.479472435,SUV,ICEV,ICEV-Avg,Fleet
2042,SUV-ICE-Avg-Fleet,1.876533297,SUV,ICEV,ICEV-Avg,Fleet
2043,SUV-ICE-Avg-Fleet,1.366700557,SUV,ICEV,ICEV-Avg,Fleet
2044,SUV-ICE-Avg-Fleet,1.030480623,SUV,ICEV,ICEV-Avg,Fleet
2045,SUV-ICE-Avg-Fleet,0.850601618,SUV,ICEV,ICEV-Avg,Fleet
2046,SUV-ICE-Avg-Fleet,0.665842726,SUV,ICEV,ICEV-Avg,Fleet
2047,SUV-ICE-Avg-Fleet,0.552876721,SUV,ICEV,ICEV-Avg,Fleet
2048,SUV-ICE-Avg-Fleet,0.475323519,SUV,ICEV,ICEV-Avg,Fleet
2049,SUV-ICE-Avg-Fleet,0.408600331,SUV,ICEV,ICEV-Avg,Fleet
2050,SUV-ICE-Avg-Fleet,0.353147094,SUV,ICEV,ICEV-Avg,Fleet
2021,SUV-ICE-Low-Fleet,8.639439668,SUV,HEV,HEV,Fleet
2022,SUV-ICE-Low-Fleet,11.83113126,SUV,HEV,HEV,Fleet
2023,SUV-ICE-Low-Fleet,12.7859585,SUV,HEV,HEV,Fleet
2024,SUV-ICE-Low-Fleet,12.82372619,SUV,HEV,HEV,Fleet
2025,SUV-ICE-Low-Fleet,36.67461504,SUV,HEV,HEV,Fleet
2026,SUV-ICE-Low-Fleet,51.99459084,SUV,HEV,HEV,Fleet
2027,SUV-ICE-Low-Fleet,38.35516765,SUV,HEV,HEV,Fleet
2028,SUV-ICE-Low-Fleet,44.42890163,SUV,HEV,HEV,Fleet
2029,SUV-ICE-Low-Fleet,52.31717736,SUV,HEV,HEV,Fleet
2030,SUV-ICE-Low-Fleet,55.67618264,SUV,HEV,HEV,Fleet
2031,SUV-ICE-Low-Fleet,75.0940293,SUV,HEV,HEV,Fleet
2032,SUV-ICE-Low-Fleet,101.8991123,SUV,HEV,HEV,Fleet
2033,SUV-ICE-Low-Fleet,124.6017856,SUV,HEV,HEV,Fleet
2034,SUV-ICE-Low-Fleet,113.6030122,SUV,HEV,HEV,Fleet
2035,SUV-ICE-Low-Fleet,75.85478628,SUV,HEV,HEV,Fleet
2036,SUV-ICE-Low-Fleet,75.27871633,SUV,HEV,HEV,Fleet
2037,SUV-ICE-Low-Fleet,72.55168834,SUV,HEV,HEV,Fleet
2038,SUV-ICE-Low-Fleet,68.91831122,SUV,HEV,HEV,Fleet
2039,SUV-ICE-Low-Fleet,67.05104545,SUV,HEV,HEV,Fleet
2040,SUV-ICE-Low-Fleet,59.94661029,SUV,HEV,HEV,Fleet
2041,SUV-ICE-Low-Fleet,59.65354695,SUV,HEV,HEV,Fleet
2042,SUV-ICE-Low-Fleet,60.29570083,SUV,HEV,HEV,Fleet
2043,SUV-ICE-Low-Fleet,59.70570458,SUV,HEV,HEV,Fleet
2044,SUV-ICE-Low-Fleet,60.05741425,SUV,HEV,HEV,Fleet
2045,SUV-ICE-Low-Fleet,63.03100243,SUV,HEV,HEV,Fleet
2046,SUV-ICE-Low-Fleet,67.40932892,SUV,HEV,HEV,Fleet
2047,SUV-ICE-Low-Fleet,74.13804977,SUV,HEV,HEV,Fleet
2048,SUV-ICE-Low-Fleet,82.89767971,SUV,HEV,HEV,Fleet
2049,SUV-ICE-Low-Fleet,92.62331442,SUV,HEV,HEV,Fleet
2050,SUV-ICE-Low-Fleet,103.7020883,SUV,HEV,HEV,Fleet
2021,SUV-PHEV-Fleet,11.88881447,SUV,PHEV,PHEV,Fleet
2022,SUV-PHEV-Fleet,14.87212256,SUV,PHEV,PHEV,Fleet
2023,SUV-PHEV-Fleet,6.581942015,SUV,PHEV,PHEV,Fleet
2024,SUV-PHEV-Fleet,5.9682463,SUV,PHEV,PHEV,Fleet
2025,SUV-PHEV-Fleet,17.0875576,SUV,PHEV,PHEV,Fleet
2026,SUV-PHEV-Fleet,17.20726053,SUV,PHEV,PHEV,Fleet
2027,SUV-PHEV-Fleet,14.89122546,SUV,PHEV,PHEV,Fleet
2028,SUV-PHEV-Fleet,12.6100963,SUV,PHEV,PHEV,Fleet
2029,SUV-PHEV-Fleet,10.33509996,SUV,PHEV,PHEV,Fleet
2030,SUV-PHEV-Fleet,7.912880621,SUV,PHEV,PHEV,Fleet
2031,SUV-PHEV-Fleet,4.695655419,SUV,PHEV,PHEV,Fleet
2032,SUV-PHEV-Fleet,3.575149747,SUV,PHEV,PHEV,Fleet
2033,SUV-PHEV-Fleet,2.035533026,SUV,PHEV,PHEV,Fleet
2034,SUV-PHEV-Fleet,1.029950729,SUV,PHEV,PHEV,Fleet
2035,SUV-PHEV-Fleet,0.835241473,SUV,PHEV,PHEV,Fleet
2036,SUV-PHEV-Fleet,0.642306047,SUV,PHEV,PHEV,Fleet
2037,SUV-PHEV-Fleet,0.488926558,SUV,PHEV,PHEV,Fleet
2038,SUV-PHEV-Fleet,0.374866087,SUV,PHEV,PHEV,Fleet
2039,SUV-PHEV-Fleet,0.309383613,SUV,PHEV,PHEV,Fleet
2040,SUV-PHEV-Fleet,0.226355446,SUV,PHEV,PHEV,Fleet
2041,SUV-PHEV-Fleet,0.182262744,SUV,PHEV,PHEV,Fleet
2042,SUV-PHEV-Fleet,0.151656508,SUV,PHEV,PHEV,Fleet
2043,SUV-PHEV-Fleet,0.12182934,SUV,PHEV,PHEV,Fleet
2044,SUV-PHEV-Fleet,0.100960699,SUV,PHEV,PHEV,Fleet
2045,SUV-PHEV-Fleet,0.090766353,SUV,PHEV,PHEV,Fleet
2046,SUV-PHEV-Fleet,0.078325575,SUV,PHEV,PHEV,Fleet
2047,SUV-PHEV-Fleet,0.070784996,SUV,PHEV,PHEV,Fleet
2048,SUV-PHEV-Fleet,0.066380939,SUV,PHEV,PHEV,Fleet
2049,SUV-PHEV-Fleet,0.062173959,SUV,PHEV,PHEV,Fleet
2050,SUV-PHEV-Fleet,0.05845323,SUV,PHEV,PHEV,Fleet
2021,SUV-BEV-Sht-Fleet,0.47771857,SUV,BEV,BEV-Sht,Fleet
2022,SUV-BEV-Sht-Fleet,0.425721844,SUV,BEV,BEV-Sht,Fleet
2023,SUV-BEV-Sht-Fleet,0.060540188,SUV,BEV,BEV-Sht,Fleet
2024,SUV-BEV-Sht-Fleet,0.014139062,SUV,BEV,BEV-Sht,Fleet
2025,SUV-BEV-Sht-Fleet,0.011645639,SUV,BEV,BEV-Sht,Fleet
2026,SUV-BEV-Sht-Fleet,0.003719848,SUV,BEV,BEV-Sht,Fleet
2027,SUV-BEV-Sht-Fleet,0.000405925,SUV,BEV,BEV-Sht,Fleet
2028,SUV-BEV-Sht-Fleet,0.000202014,SUV,BEV,BEV-Sht,Fleet
2029,SUV-BEV-Sht-Fleet,7.70763E-05,SUV,BEV,BEV-Sht,Fleet
2030,SUV-BEV-Sht-Fleet,9.17415E-06,SUV,BEV,BEV-Sht,Fleet
2031,SUV-BEV-Sht-Fleet,7.19E-06,SUV,BEV,BEV-Sht,Fleet
2032,SUV-BEV-Sht-Fleet,1.08E-06,SUV,BEV,BEV-Sht,Fleet
2033,SUV-BEV-Sht-Fleet,3.31E-07,SUV,BEV,BEV-Sht,Fleet
2034,SUV-BEV-Sht-Fleet,3.67E-08,SUV,BEV,BEV-Sht,Fleet
2035,SUV-BEV-Sht-Fleet,8.84E-09,SUV,BEV,BEV-Sht,Fleet
2036,SUV-BEV-Sht-Fleet,2.07E-09,SUV,BEV,BEV-Sht,Fleet
2037,SUV-BEV-Sht-Fleet,4.82E-10,SUV,BEV,BEV-Sht,Fleet
2038,SUV-BEV-Sht-Fleet,1.11E-10,SUV,BEV,BEV-Sht,Fleet
2039,SUV-BEV-Sht-Fleet,2.60E-11,SUV,BEV,BEV-Sht,Fleet
2040,SUV-BEV-Sht-Fleet,5.96E-12,SUV,BEV,BEV-Sht,Fleet
2041,SUV-BEV-Sht-Fleet,1.42E-12,SUV,BEV,BEV-Sht,Fleet
2042,SUV-BEV-Sht-Fleet,3.39E-13,SUV,BEV,BEV-Sht,Fleet
2043,SUV-BEV-Sht-Fleet,8.04E-14,SUV,BEV,BEV-Sht,Fleet
2044,SUV-BEV-Sht-Fleet,1.90E-14,SUV,BEV,BEV-Sht,Fleet
2045,SUV-BEV-Sht-Fleet,4.50E-15,SUV,BEV,BEV-Sht,Fleet
2046,SUV-BEV-Sht-Fleet,1.16E-15,SUV,BEV,BEV-Sht,Fleet
2047,SUV-BEV-Sht-Fleet,2.98E-16,SUV,BEV,BEV-Sht,Fleet
2048,SUV-BEV-Sht-Fleet,7.67E-17,SUV,BEV,BEV-Sht,Fleet
2049,SUV-BEV-Sht-Fleet,1.97E-17,SUV,BEV,BEV-Sht,Fleet
2050,SUV-BEV-Sht-Fleet,5.06E-18,SUV,BEV,BEV-Sht,Fleet
2021,SUV-BEV-Mid-Fleet,6.619952473,SUV,BEV,BEV-Mid,Fleet
2022,SUV-BEV-Mid-Fleet,1.712757691,SUV,BEV,BEV-Mid,Fleet
2023,SUV-BEV-Mid-Fleet,0.138860387,SUV,BEV,BEV-Mid,Fleet
2024,SUV-BEV-Mid-Fleet,0.108288208,SUV,BEV,BEV-Mid,Fleet
2025,SUV-BEV-Mid-Fleet,0.028725423,SUV,BEV,BEV-Mid,Fleet
2026,SUV-BEV-Mid-Fleet,0.004122052,SUV,BEV,BEV-Mid,Fleet
2027,SUV-BEV-Mid-Fleet,0.001170448,SUV,BEV,BEV-Mid,Fleet
2028,SUV-BEV-Mid-Fleet,0.00034006,SUV,BEV,BEV-Mid,Fleet
2029,SUV-BEV-Mid-Fleet,6.19059E-05,SUV,BEV,BEV-Mid,Fleet
2030,SUV-BEV-Mid-Fleet,1.97213E-05,SUV,BEV,BEV-Mid,Fleet
2031,SUV-BEV-Mid-Fleet,1.47E-06,SUV,BEV,BEV-Mid,Fleet
2032,SUV-BEV-Mid-Fleet,3.90E-07,SUV,BEV,BEV-Mid,Fleet
2033,SUV-BEV-Mid-Fleet,3.40E-08,SUV,BEV,BEV-Mid,Fleet
2034,SUV-BEV-Mid-Fleet,6.61E-09,SUV,BEV,BEV-Mid,Fleet
2035,SUV-BEV-Mid-Fleet,1.25E-09,SUV,BEV,BEV-Mid,Fleet
2036,SUV-BEV-Mid-Fleet,2.33E-10,SUV,BEV,BEV-Mid,Fleet
2037,SUV-BEV-Mid-Fleet,4.27E-11,SUV,BEV,BEV-Mid,Fleet
2038,SUV-BEV-Mid-Fleet,7.83E-12,SUV,BEV,BEV-Mid,Fleet
2039,SUV-BEV-Mid-Fleet,1.46E-12,SUV,BEV,BEV-Mid,Fleet
2040,SUV-BEV-Mid-Fleet,2.68E-13,SUV,BEV,BEV-Mid,Fleet
2041,SUV-BEV-Mid-Fleet,5.03E-14,SUV,BEV,BEV-Mid,Fleet
2042,SUV-BEV-Mid-Fleet,9.43E-15,SUV,BEV,BEV-Mid,Fleet
2043,SUV-BEV-Mid-Fleet,1.76E-15,SUV,BEV,BEV-Mid,Fleet
2044,SUV-BEV-Mid-Fleet,3.28E-16,SUV,BEV,BEV-Mid,Fleet
2045,SUV-BEV-Mid-Fleet,6.11E-17,SUV,BEV,BEV-Mid,Fleet
2046,SUV-BEV-Mid-Fleet,1.24E-17,SUV,BEV,BEV-Mid,Fleet
2047,SUV-BEV-Mid-Fleet,2.51E-18,SUV,BEV,BEV-Mid,Fleet
2048,SUV-BEV-Mid-Fleet,5.08E-19,SUV,BEV,BEV-Mid,Fleet
2049,SUV-BEV-Mid-Fleet,1.03E-19,SUV,BEV,BEV-Mid,Fleet
2050,SUV-BEV-Mid-Fleet,2.07E-20,SUV,BEV,BEV-Mid,Fleet
2021,SUV-BEV-Lng-Fleet,82.35473286,SUV,BEV,BEV-Lng,Fleet
2022,SUV-BEV-Lng-Fleet,146.5284876,SUV,BEV,BEV-Lng,Fleet
2023,SUV-BEV-Lng-Fleet,405.9345791,SUV,BEV,BEV-Lng,Fleet
2024,SUV-BEV-Lng-Fleet,779.2433313,SUV,BEV,BEV-Lng,Fleet
2025,SUV-BEV-Lng-Fleet,610.4811224,SUV,BEV,BEV-Lng,Fleet
2026,SUV-BEV-Lng-Fleet,686.2868819,SUV,BEV,BEV-Lng,Fleet
2027,SUV-BEV-Lng-Fleet,735.936396,SUV,BEV,BEV-Lng,Fleet
2028,SUV-BEV-Lng-Fleet,786.4587046,SUV,BEV,BEV-Lng,Fleet
2029,SUV-BEV-Lng-Fleet,878.5659164,SUV,BEV,BEV-Lng,Fleet
2030,SUV-BEV-Lng-Fleet,867.1787617,SUV,BEV,BEV-Lng,Fleet
2031,SUV-BEV-Lng-Fleet,959.8682385,SUV,BEV,BEV-Lng,Fleet
2032,SUV-BEV-Lng-Fleet,861.2382475,SUV,BEV,BEV-Lng,Fleet
2033,SUV-BEV-Lng-Fleet,835.8428239,SUV,BEV,BEV-Lng,Fleet
2034,SUV-BEV-Lng-Fleet,836.4140294,SUV,BEV,BEV-Lng,Fleet
2035,SUV-BEV-Lng-Fleet,875.5148768,SUV,BEV,BEV-Lng,Fleet
2036,SUV-BEV-Lng-Fleet,884.06389,SUV,BEV,BEV-Lng,Fleet
2037,SUV-BEV-Lng-Fleet,894.297564,SUV,BEV,BEV-Lng,Fleet
2038,SUV-BEV-Lng-Fleet,903.027303,SUV,BEV,BEV-Lng,Fleet
2039,SUV-BEV-Lng-Fleet,907.6778253,SUV,BEV,BEV-Lng,Fleet
2040,SUV-BEV-Lng-Fleet,915.5504151,SUV,BEV,BEV-Lng,Fleet
2041,SUV-BEV-Lng-Fleet,894.6620667,SUV,BEV,BEV-Lng,Fleet
2042,SUV-BEV-Lng-Fleet,871.2122445,SUV,BEV,BEV-Lng,Fleet
2043,SUV-BEV-Lng-Fleet,845.0931609,SUV,BEV,BEV-Lng,Fleet
2044,SUV-BEV-Lng-Fleet,817.430659,SUV,BEV,BEV-Lng,Fleet
2045,SUV-BEV-Lng-Fleet,788.1217201,SUV,BEV,BEV-Lng,Fleet
2046,SUV-BEV-Lng-Fleet,827.5945008,SUV,BEV,BEV-Lng,Fleet
2047,SUV-BEV-Lng-Fleet,867.4531406,SUV,BEV,BEV-Lng,Fleet
2048,SUV-BEV-Lng-Fleet,908.248059,SUV,BEV,BEV-Lng,Fleet
2049,SUV-BEV-Lng-Fleet,949.0422501,SUV,BEV,BEV-Lng,Fleet
2050,SUV-BEV-Lng-Fleet,989.2561473,SUV,BEV,BEV-Lng,Fleet
2021,SUV-FCEV-Fleet,1.05E-18,SUV,FCEV,FCEV,Fleet
2022,SUV-FCEV-Fleet,1.08E-17,SUV,FCEV,FCEV,Fleet
2023,SUV-FCEV-Fleet,2.89E-17,SUV,FCEV,FCEV,Fleet
2024,SUV-FCEV-Fleet,6.50E-20,SUV,FCEV,FCEV,Fleet
2025,SUV-FCEV-Fleet,7.15E-19,SUV,FCEV,FCEV,Fleet
2026,SUV-FCEV-Fleet,0.029338603,SUV,FCEV,FCEV,Fleet
2027,SUV-FCEV-Fleet,0.038114828,SUV,FCEV,FCEV,Fleet
2028,SUV-FCEV-Fleet,0.076652749,SUV,FCEV,FCEV,Fleet
2029,SUV-FCEV-Fleet,0.122734777,SUV,FCEV,FCEV,Fleet
2030,SUV-FCEV-Fleet,0.193316105,SUV,FCEV,FCEV,Fleet
2031,SUV-FCEV-Fleet,0.199937013,SUV,FCEV,FCEV,Fleet
2032,SUV-FCEV-Fleet,0.156001163,SUV,FCEV,FCEV,Fleet
2033,SUV-FCEV-Fleet,0.147817976,SUV,FCEV,FCEV,Fleet
2034,SUV-FCEV-Fleet,0.108193194,SUV,FCEV,FCEV,Fleet
2035,SUV-FCEV-Fleet,0.082209568,SUV,FCEV,FCEV,Fleet
2036,SUV-FCEV-Fleet,0.066885808,SUV,FCEV,FCEV,Fleet
2037,SUV-FCEV-Fleet,0.053866162,SUV,FCEV,FCEV,Fleet
2038,SUV-FCEV-Fleet,0.043147135,SUV,FCEV,FCEV,Fleet
2039,SUV-FCEV-Fleet,0.034556764,SUV,FCEV,FCEV,Fleet
2040,SUV-FCEV-Fleet,0.027503679,SUV,FCEV,FCEV,Fleet
2041,SUV-FCEV-Fleet,0.02313331,SUV,FCEV,FCEV,Fleet
2042,SUV-FCEV-Fleet,0.019304921,SUV,FCEV,FCEV,Fleet
2043,SUV-FCEV-Fleet,0.015981277,SUV,FCEV,FCEV,Fleet
2044,SUV-FCEV-Fleet,0.013140234,SUV,FCEV,FCEV,Fleet
2045,SUV-FCEV-Fleet,0.01072863,SUV,FCEV,FCEV,Fleet
2046,SUV-FCEV-Fleet,0.009505623,SUV,FCEV,FCEV,Fleet
2047,SUV-FCEV-Fleet,0.008376928,SUV,FCEV,FCEV,Fleet
2048,SUV-FCEV-Fleet,0.007348959,SUV,FCEV,FCEV,Fleet
2049,SUV-FCEV-Fleet,0.006412584,SUV,FCEV,FCEV,Fleet
2050,SUV-FCEV-Fleet,0.005567644,SUV,FCEV,FCEV,Fleet
2021,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2022,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2023,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2024,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2025,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2026,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2027,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2028,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2029,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2030,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2031,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2032,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2033,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2034,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2035,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2036,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2037,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2038,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2039,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2040,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2041,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2042,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2043,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2044,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2045,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2046,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2047,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2048,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2049,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2050,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
