Year,variable,value,Type,Powertrain,Technology,Market
2021,Sed-ICE-Hig-Private,0.184236306,Sedan,ICEV,ICEV-High,Personal
2022,Sed-ICE-Hig-Private,0.179317418,Sedan,ICEV,ICEV-High,Personal
2023,Sed-ICE-Hig-Private,0.173358429,Sedan,ICEV,ICEV-High,Personal
2024,Sed-ICE-Hig-Private,0.165456908,Sedan,ICEV,ICEV-High,Personal
2025,Sed-ICE-Hig-Private,0.134511637,Sedan,ICEV,ICEV-High,Personal
2026,Sed-ICE-Hig-Private,0.127293094,Sedan,ICEV,ICEV-High,Personal
2027,Sed-ICE-Hig-Private,0.119912821,Sedan,ICEV,ICEV-High,Personal
2028,Sed-ICE-Hig-Private,0.111784521,Sedan,ICEV,ICEV-High,Personal
2029,Sed-ICE-Hig-Private,0.10537272,Sedan,ICEV,ICEV-High,Personal
2030,Sed-ICE-Hig-Private,0.098305836,Sedan,ICEV,ICEV-High,Personal
2031,Sed-ICE-Hig-Private,0.096668129,Sedan,ICEV,ICEV-High,Personal
2032,Sed-ICE-Hig-Private,0.09379349,Sedan,ICEV,ICEV-High,Personal
2033,Sed-ICE-Hig-Private,0.092105057,Sedan,ICEV,ICEV-High,Personal
2034,Sed-ICE-Hig-Private,0.089346071,Sedan,ICEV,ICEV-High,Personal
2035,Sed-ICE-Hig-Private,0.093229295,Sedan,ICEV,ICEV-High,Personal
2036,Sed-ICE-Hig-Private,0.084951145,Sedan,ICEV,ICEV-High,Personal
2037,Sed-ICE-Hig-Private,0.07649834,Sedan,ICEV,ICEV-High,Personal
2038,Sed-ICE-Hig-Private,0.068104793,Sedan,ICEV,ICEV-High,Personal
2039,Sed-ICE-Hig-Private,0.060519237,Sedan,ICEV,ICEV-High,Personal
2040,Sed-ICE-Hig-Private,0.051739616,Sedan,ICEV,ICEV-High,Personal
2041,Sed-ICE-Hig-Private,0.045610401,Sedan,ICEV,ICEV-High,Personal
2042,Sed-ICE-Hig-Private,0.040141826,Sedan,ICEV,ICEV-High,Personal
2043,Sed-ICE-Hig-Private,0.03484037,Sedan,ICEV,ICEV-High,Personal
2044,Sed-ICE-Hig-Private,0.030199459,Sedan,ICEV,ICEV-High,Personal
2045,Sed-ICE-Hig-Private,0.026477807,Sedan,ICEV,ICEV-High,Personal
2046,Sed-ICE-Hig-Private,0.022415293,Sedan,ICEV,ICEV-High,Personal
2047,Sed-ICE-Hig-Private,0.019079291,Sedan,ICEV,ICEV-High,Personal
2048,Sed-ICE-Hig-Private,0.016240972,Sedan,ICEV,ICEV-High,Personal
2049,Sed-ICE-Hig-Private,0.013745466,Sedan,ICEV,ICEV-High,Personal
2050,Sed-ICE-Hig-Private,0.011589909,Sedan,ICEV,ICEV-High,Personal
2021,Sed-ICE-Avg-Private,0.199744083,Sedan,ICEV,ICEV-Avg,Personal
2022,Sed-ICE-Avg-Private,0.201917327,Sedan,ICEV,ICEV-Avg,Personal
2023,Sed-ICE-Avg-Private,0.202868063,Sedan,ICEV,ICEV-Avg,Personal
2024,Sed-ICE-Avg-Private,0.197902324,Sedan,ICEV,ICEV-Avg,Personal
2025,Sed-ICE-Avg-Private,0.163285165,Sedan,ICEV,ICEV-Avg,Personal
2026,Sed-ICE-Avg-Private,0.156982535,Sedan,ICEV,ICEV-Avg,Personal
2027,Sed-ICE-Avg-Private,0.149405772,Sedan,ICEV,ICEV-Avg,Personal
2028,Sed-ICE-Avg-Private,0.140837983,Sedan,ICEV,ICEV-Avg,Personal
2029,Sed-ICE-Avg-Private,0.133875353,Sedan,ICEV,ICEV-Avg,Personal
2030,Sed-ICE-Avg-Private,0.125938936,Sedan,ICEV,ICEV-Avg,Personal
2031,Sed-ICE-Avg-Private,0.125548205,Sedan,ICEV,ICEV-Avg,Personal
2032,Sed-ICE-Avg-Private,0.124171925,Sedan,ICEV,ICEV-Avg,Personal
2033,Sed-ICE-Avg-Private,0.123598638,Sedan,ICEV,ICEV-Avg,Personal
2034,Sed-ICE-Avg-Private,0.121527164,Sedan,ICEV,ICEV-Avg,Personal
2035,Sed-ICE-Avg-Private,0.127969349,Sedan,ICEV,ICEV-Avg,Personal
2036,Sed-ICE-Avg-Private,0.118021438,Sedan,ICEV,ICEV-Avg,Personal
2037,Sed-ICE-Avg-Private,0.10753353,Sedan,ICEV,ICEV-Avg,Personal
2038,Sed-ICE-Avg-Private,0.096641062,Sedan,ICEV,ICEV-Avg,Personal
2039,Sed-ICE-Avg-Private,0.085702717,Sedan,ICEV,ICEV-Avg,Personal
2040,Sed-ICE-Avg-Private,0.074561662,Sedan,ICEV,ICEV-Avg,Personal
2041,Sed-ICE-Avg-Private,0.066002446,Sedan,ICEV,ICEV-Avg,Personal
2042,Sed-ICE-Avg-Private,0.058037374,Sedan,ICEV,ICEV-Avg,Personal
2043,Sed-ICE-Avg-Private,0.050593345,Sedan,ICEV,ICEV-Avg,Personal
2044,Sed-ICE-Avg-Private,0.043837265,Sedan,ICEV,ICEV-Avg,Personal
2045,Sed-ICE-Avg-Private,0.037933656,Sedan,ICEV,ICEV-Avg,Personal
2046,Sed-ICE-Avg-Private,0.032336956,Sedan,ICEV,ICEV-Avg,Personal
2047,Sed-ICE-Avg-Private,0.027493402,Sedan,ICEV,ICEV-Avg,Personal
2048,Sed-ICE-Avg-Private,0.023269775,Sedan,ICEV,ICEV-Avg,Personal
2049,Sed-ICE-Avg-Private,0.019586427,Sedan,ICEV,ICEV-Avg,Personal
2050,Sed-ICE-Avg-Private,0.016415992,Sedan,ICEV,ICEV-Avg,Personal
2021,Sed-ICE-Low-Private,0.016705022,Sedan,HEV,HEV,Personal
2022,Sed-ICE-Low-Private,0.015147901,Sedan,HEV,HEV,Personal
2023,Sed-ICE-Low-Private,0.017599465,Sedan,HEV,HEV,Personal
2024,Sed-ICE-Low-Private,0.018787977,Sedan,HEV,HEV,Personal
2025,Sed-ICE-Low-Private,0.05423354,Sedan,HEV,HEV,Personal
2026,Sed-ICE-Low-Private,0.054239911,Sedan,HEV,HEV,Personal
2027,Sed-ICE-Low-Private,0.055216987,Sedan,HEV,HEV,Personal
2028,Sed-ICE-Low-Private,0.058167798,Sedan,HEV,HEV,Personal
2029,Sed-ICE-Low-Private,0.065715172,Sedan,HEV,HEV,Personal
2030,Sed-ICE-Low-Private,0.059810484,Sedan,HEV,HEV,Personal
2031,Sed-ICE-Low-Private,0.061797139,Sedan,HEV,HEV,Personal
2032,Sed-ICE-Low-Private,0.06844752,Sedan,HEV,HEV,Personal
2033,Sed-ICE-Low-Private,0.063008058,Sedan,HEV,HEV,Personal
2034,Sed-ICE-Low-Private,0.066414896,Sedan,HEV,HEV,Personal
2035,Sed-ICE-Low-Private,0.027816582,Sedan,HEV,HEV,Personal
2036,Sed-ICE-Low-Private,0.02620745,Sedan,HEV,HEV,Personal
2037,Sed-ICE-Low-Private,0.024190063,Sedan,HEV,HEV,Personal
2038,Sed-ICE-Low-Private,0.021841422,Sedan,HEV,HEV,Personal
2039,Sed-ICE-Low-Private,0.019226726,Sedan,HEV,HEV,Personal
2040,Sed-ICE-Low-Private,0.016795522,Sedan,HEV,HEV,Personal
2041,Sed-ICE-Low-Private,0.014783988,Sedan,HEV,HEV,Personal
2042,Sed-ICE-Low-Private,0.012890642,Sedan,HEV,HEV,Personal
2043,Sed-ICE-Low-Private,0.011175701,Sedan,HEV,HEV,Personal
2044,Sed-ICE-Low-Private,0.009604787,Sedan,HEV,HEV,Personal
2045,Sed-ICE-Low-Private,0.008185705,Sedan,HEV,HEV,Personal
2046,Sed-ICE-Low-Private,0.006949607,Sedan,HEV,HEV,Personal
2047,Sed-ICE-Low-Private,0.005858294,Sedan,HEV,HEV,Personal
2048,Sed-ICE-Low-Private,0.004903527,Sedan,HEV,HEV,Personal
2049,Sed-ICE-Low-Private,0.004082255,Sedan,HEV,HEV,Personal
2050,Sed-ICE-Low-Private,0.003383098,Sedan,HEV,HEV,Personal
2021,Sed-PHEV-Private,0.005707178,Sedan,PHEV,PHEV,Personal
2022,Sed-PHEV-Private,0.007265677,Sedan,PHEV,PHEV,Personal
2023,Sed-PHEV-Private,0.007145815,Sedan,PHEV,PHEV,Personal
2024,Sed-PHEV-Private,0.009830211,Sedan,PHEV,PHEV,Personal
2025,Sed-PHEV-Private,0.036906624,Sedan,PHEV,PHEV,Personal
2026,Sed-PHEV-Private,0.049596951,Sedan,PHEV,PHEV,Personal
2027,Sed-PHEV-Private,0.059289015,Sedan,PHEV,PHEV,Personal
2028,Sed-PHEV-Private,0.070809013,Sedan,PHEV,PHEV,Personal
2029,Sed-PHEV-Private,0.063119658,Sedan,PHEV,PHEV,Personal
2030,Sed-PHEV-Private,0.07706519,Sedan,PHEV,PHEV,Personal
2031,Sed-PHEV-Private,0.074178172,Sedan,PHEV,PHEV,Personal
2032,Sed-PHEV-Private,0.056611481,Sedan,PHEV,PHEV,Personal
2033,Sed-PHEV-Private,0.05818052,Sedan,PHEV,PHEV,Personal
2034,Sed-PHEV-Private,0.045945739,Sedan,PHEV,PHEV,Personal
2035,Sed-PHEV-Private,0.048423132,Sedan,PHEV,PHEV,Personal
2036,Sed-PHEV-Private,0.049035538,Sedan,PHEV,PHEV,Personal
2037,Sed-PHEV-Private,0.04971405,Sedan,PHEV,PHEV,Personal
2038,Sed-PHEV-Private,0.050005341,Sedan,PHEV,PHEV,Personal
2039,Sed-PHEV-Private,0.049628962,Sedan,PHEV,PHEV,Personal
2040,Sed-PHEV-Private,0.049254224,Sedan,PHEV,PHEV,Personal
2041,Sed-PHEV-Private,0.048558365,Sedan,PHEV,PHEV,Personal
2042,Sed-PHEV-Private,0.047857143,Sedan,PHEV,PHEV,Personal
2043,Sed-PHEV-Private,0.046494037,Sedan,PHEV,PHEV,Personal
2044,Sed-PHEV-Private,0.045176528,Sedan,PHEV,PHEV,Personal
2045,Sed-PHEV-Private,0.043426586,Sedan,PHEV,PHEV,Personal
2046,Sed-PHEV-Private,0.04158211,Sedan,PHEV,PHEV,Personal
2047,Sed-PHEV-Private,0.039370397,Sedan,PHEV,PHEV,Personal
2048,Sed-PHEV-Private,0.037322137,Sedan,PHEV,PHEV,Personal
2049,Sed-PHEV-Private,0.03493623,Sedan,PHEV,PHEV,Personal
2050,Sed-PHEV-Private,0.032540934,Sedan,PHEV,PHEV,Personal
2021,Sed-BEV-Sht-Private,0.009321527,Sedan,BEV,BEV-Sht,Personal
2022,Sed-BEV-Sht-Private,0.013598206,Sedan,BEV,BEV-Sht,Personal
2023,Sed-BEV-Sht-Private,0.018887793,Sedan,BEV,BEV-Sht,Personal
2024,Sed-BEV-Sht-Private,0.022898014,Sedan,BEV,BEV-Sht,Personal
2025,Sed-BEV-Sht-Private,0.021017619,Sedan,BEV,BEV-Sht,Personal
2026,Sed-BEV-Sht-Private,0.023492401,Sedan,BEV,BEV-Sht,Personal
2027,Sed-BEV-Sht-Private,0.026851543,Sedan,BEV,BEV-Sht,Personal
2028,Sed-BEV-Sht-Private,0.032378016,Sedan,BEV,BEV-Sht,Personal
2029,Sed-BEV-Sht-Private,0.034240391,Sedan,BEV,BEV-Sht,Personal
2030,Sed-BEV-Sht-Private,0.039549749,Sedan,BEV,BEV-Sht,Personal
2031,Sed-BEV-Sht-Private,0.048955395,Sedan,BEV,BEV-Sht,Personal
2032,Sed-BEV-Sht-Private,0.054017242,Sedan,BEV,BEV-Sht,Personal
2033,Sed-BEV-Sht-Private,0.064829173,Sedan,BEV,BEV-Sht,Personal
2034,Sed-BEV-Sht-Private,0.077966984,Sedan,BEV,BEV-Sht,Personal
2035,Sed-BEV-Sht-Private,0.087332863,Sedan,BEV,BEV-Sht,Personal
2036,Sed-BEV-Sht-Private,0.093865884,Sedan,BEV,BEV-Sht,Personal
2037,Sed-BEV-Sht-Private,0.099565733,Sedan,BEV,BEV-Sht,Personal
2038,Sed-BEV-Sht-Private,0.103148678,Sedan,BEV,BEV-Sht,Personal
2039,Sed-BEV-Sht-Private,0.10481581,Sedan,BEV,BEV-Sht,Personal
2040,Sed-BEV-Sht-Private,0.105545621,Sedan,BEV,BEV-Sht,Personal
2041,Sed-BEV-Sht-Private,0.10815947,Sedan,BEV,BEV-Sht,Personal
2042,Sed-BEV-Sht-Private,0.109399618,Sedan,BEV,BEV-Sht,Personal
2043,Sed-BEV-Sht-Private,0.109729851,Sedan,BEV,BEV-Sht,Personal
2044,Sed-BEV-Sht-Private,0.108768121,Sedan,BEV,BEV-Sht,Personal
2045,Sed-BEV-Sht-Private,0.106570733,Sedan,BEV,BEV-Sht,Personal
2046,Sed-BEV-Sht-Private,0.103863175,Sedan,BEV,BEV-Sht,Personal
2047,Sed-BEV-Sht-Private,0.100235619,Sedan,BEV,BEV-Sht,Personal
2048,Sed-BEV-Sht-Private,0.095828506,Sedan,BEV,BEV-Sht,Personal
2049,Sed-BEV-Sht-Private,0.090936962,Sedan,BEV,BEV-Sht,Personal
2050,Sed-BEV-Sht-Private,0.085536803,Sedan,BEV,BEV-Sht,Personal
2021,Sed-BEV-Mid-Private,0.011136787,Sedan,BEV,BEV-Mid,Personal
2022,Sed-BEV-Mid-Private,0.010519122,Sedan,BEV,BEV-Mid,Personal
2023,Sed-BEV-Mid-Private,0.009321515,Sedan,BEV,BEV-Mid,Personal
2024,Sed-BEV-Mid-Private,0.00973899,Sedan,BEV,BEV-Mid,Personal
2025,Sed-BEV-Mid-Private,0.01739227,Sedan,BEV,BEV-Mid,Personal
2026,Sed-BEV-Mid-Private,0.016942405,Sedan,BEV,BEV-Mid,Personal
2027,Sed-BEV-Mid-Private,0.017063771,Sedan,BEV,BEV-Mid,Personal
2028,Sed-BEV-Mid-Private,0.014945289,Sedan,BEV,BEV-Mid,Personal
2029,Sed-BEV-Mid-Private,0.016695048,Sedan,BEV,BEV-Mid,Personal
2030,Sed-BEV-Mid-Private,0.022595559,Sedan,BEV,BEV-Mid,Personal
2031,Sed-BEV-Mid-Private,0.020612296,Sedan,BEV,BEV-Mid,Personal
2032,Sed-BEV-Mid-Private,0.027332258,Sedan,BEV,BEV-Mid,Personal
2033,Sed-BEV-Mid-Private,0.033538658,Sedan,BEV,BEV-Mid,Personal
2034,Sed-BEV-Mid-Private,0.0402754,Sedan,BEV,BEV-Mid,Personal
2035,Sed-BEV-Mid-Private,0.047624702,Sedan,BEV,BEV-Mid,Personal
2036,Sed-BEV-Mid-Private,0.054286848,Sedan,BEV,BEV-Mid,Personal
2037,Sed-BEV-Mid-Private,0.060852149,Sedan,BEV,BEV-Mid,Personal
2038,Sed-BEV-Mid-Private,0.067631832,Sedan,BEV,BEV-Mid,Personal
2039,Sed-BEV-Mid-Private,0.073695303,Sedan,BEV,BEV-Mid,Personal
2040,Sed-BEV-Mid-Private,0.079884756,Sedan,BEV,BEV-Mid,Personal
2041,Sed-BEV-Mid-Private,0.083359851,Sedan,BEV,BEV-Mid,Personal
2042,Sed-BEV-Mid-Private,0.085973155,Sedan,BEV,BEV-Mid,Personal
2043,Sed-BEV-Mid-Private,0.088033454,Sedan,BEV,BEV-Mid,Personal
2044,Sed-BEV-Mid-Private,0.089179509,Sedan,BEV,BEV-Mid,Personal
2045,Sed-BEV-Mid-Private,0.089383377,Sedan,BEV,BEV-Mid,Personal
2046,Sed-BEV-Mid-Private,0.089188057,Sedan,BEV,BEV-Mid,Personal
2047,Sed-BEV-Mid-Private,0.088191247,Sedan,BEV,BEV-Mid,Personal
2048,Sed-BEV-Mid-Private,0.086447752,Sedan,BEV,BEV-Mid,Personal
2049,Sed-BEV-Mid-Private,0.084163006,Sedan,BEV,BEV-Mid,Personal
2050,Sed-BEV-Mid-Private,0.081328618,Sedan,BEV,BEV-Mid,Personal
2021,Sed-BEV-Lng-Private,0.003667522,Sedan,BEV,BEV-Lng,Personal
2022,Sed-BEV-Lng-Private,0.003554983,Sedan,BEV,BEV-Lng,Personal
2023,Sed-BEV-Lng-Private,0.002775704,Sedan,BEV,BEV-Lng,Personal
2024,Sed-BEV-Lng-Private,0.004300731,Sedan,BEV,BEV-Lng,Personal
2025,Sed-BEV-Lng-Private,0.013563812,Sedan,BEV,BEV-Lng,Personal
2026,Sed-BEV-Lng-Private,0.01295327,Sedan,BEV,BEV-Lng,Personal
2027,Sed-BEV-Lng-Private,0.01810231,Sedan,BEV,BEV-Lng,Personal
2028,Sed-BEV-Lng-Private,0.020969937,Sedan,BEV,BEV-Lng,Personal
2029,Sed-BEV-Lng-Private,0.026466263,Sedan,BEV,BEV-Lng,Personal
2030,Sed-BEV-Lng-Private,0.028551282,Sedan,BEV,BEV-Lng,Personal
2031,Sed-BEV-Lng-Private,0.026186667,Sedan,BEV,BEV-Lng,Personal
2032,Sed-BEV-Lng-Private,0.030178219,Sedan,BEV,BEV-Lng,Personal
2033,Sed-BEV-Lng-Private,0.027020651,Sedan,BEV,BEV-Lng,Personal
2034,Sed-BEV-Lng-Private,0.025275715,Sedan,BEV,BEV-Lng,Personal
2035,Sed-BEV-Lng-Private,0.032726186,Sedan,BEV,BEV-Lng,Personal
2036,Sed-BEV-Lng-Private,0.041419779,Sedan,BEV,BEV-Lng,Personal
2037,Sed-BEV-Lng-Private,0.051435649,Sedan,BEV,BEV-Lng,Personal
2038,Sed-BEV-Lng-Private,0.063643685,Sedan,BEV,BEV-Lng,Personal
2039,Sed-BEV-Lng-Private,0.077341169,Sedan,BEV,BEV-Lng,Personal
2040,Sed-BEV-Lng-Private,0.092719311,Sedan,BEV,BEV-Lng,Personal
2041,Sed-BEV-Lng-Private,0.101008391,Sedan,BEV,BEV-Lng,Personal
2042,Sed-BEV-Lng-Private,0.108757635,Sedan,BEV,BEV-Lng,Personal
2043,Sed-BEV-Lng-Private,0.116259312,Sedan,BEV,BEV-Lng,Personal
2044,Sed-BEV-Lng-Private,0.122942368,Sedan,BEV,BEV-Lng,Personal
2045,Sed-BEV-Lng-Private,0.128620874,Sedan,BEV,BEV-Lng,Personal
2046,Sed-BEV-Lng-Private,0.133946401,Sedan,BEV,BEV-Lng,Personal
2047,Sed-BEV-Lng-Private,0.138217128,Sedan,BEV,BEV-Lng,Personal
2048,Sed-BEV-Lng-Private,0.141363232,Sedan,BEV,BEV-Lng,Personal
2049,Sed-BEV-Lng-Private,0.143574579,Sedan,BEV,BEV-Lng,Personal
2050,Sed-BEV-Lng-Private,0.1447174,Sedan,BEV,BEV-Lng,Personal
2021,Sed-FCEV-Private,1.51822E-16,Sedan,FCEV,FCEV,Personal
2022,Sed-FCEV-Private,2.24471E-16,Sedan,FCEV,FCEV,Personal
2023,Sed-FCEV-Private,1.54015E-16,Sedan,FCEV,FCEV,Personal
2024,Sed-FCEV-Private,1.33676E-19,Sedan,FCEV,FCEV,Personal
2025,Sed-FCEV-Private,4.10681E-19,Sedan,FCEV,FCEV,Personal
2026,Sed-FCEV-Private,0.000206599,Sedan,FCEV,FCEV,Personal
2027,Sed-FCEV-Private,0.000420094,Sedan,FCEV,FCEV,Personal
2028,Sed-FCEV-Private,0.00103903,Sedan,FCEV,FCEV,Personal
2029,Sed-FCEV-Private,0.002147343,Sedan,FCEV,FCEV,Personal
2030,Sed-FCEV-Private,0.004380034,Sedan,FCEV,FCEV,Personal
2031,Sed-FCEV-Private,0.005109025,Sedan,FCEV,FCEV,Personal
2032,Sed-FCEV-Private,0.007083865,Sedan,FCEV,FCEV,Personal
2033,Sed-FCEV-Private,0.008642146,Sedan,FCEV,FCEV,Personal
2034,Sed-FCEV-Private,0.010788974,Sedan,FCEV,FCEV,Personal
2035,Sed-FCEV-Private,0.013717462,Sedan,FCEV,FCEV,Personal
2036,Sed-FCEV-Private,0.016893827,Sedan,FCEV,FCEV,Personal
2037,Sed-FCEV-Private,0.020646835,Sedan,FCEV,FCEV,Personal
2038,Sed-FCEV-Private,0.024962498,Sedan,FCEV,FCEV,Personal
2039,Sed-FCEV-Private,0.029756759,Sedan,FCEV,FCEV,Personal
2040,Sed-FCEV-Private,0.035416089,Sedan,FCEV,FCEV,Personal
2041,Sed-FCEV-Private,0.042682377,Sedan,FCEV,FCEV,Personal
2042,Sed-FCEV-Private,0.050850077,Sedan,FCEV,FCEV,Personal
2043,Sed-FCEV-Private,0.06015784,Sedan,FCEV,FCEV,Personal
2044,Sed-FCEV-Private,0.070420644,Sedan,FCEV,FCEV,Personal
2045,Sed-FCEV-Private,0.081574139,Sedan,FCEV,FCEV,Personal
2046,Sed-FCEV-Private,0.094086889,Sedan,FCEV,FCEV,Personal
2047,Sed-FCEV-Private,0.107556256,Sedan,FCEV,FCEV,Personal
2048,Sed-FCEV-Private,0.121901186,Sedan,FCEV,FCEV,Personal
2049,Sed-FCEV-Private,0.137236845,Sedan,FCEV,FCEV,Personal
2050,Sed-FCEV-Private,0.153601223,Sedan,FCEV,FCEV,Personal
2021,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2022,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2023,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2024,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2025,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2026,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2027,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2028,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2029,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2030,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2031,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2032,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2033,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2034,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2035,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2036,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2037,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2038,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2039,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2040,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2041,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2042,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2043,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2044,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2045,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2046,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2047,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2048,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2049,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2050,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2021,SUV-ICE-Hig-Private,0.174356706,SUV,ICEV,ICEV-High,Personal
2022,SUV-ICE-Hig-Private,0.16920831,SUV,ICEV,ICEV-High,Personal
2023,SUV-ICE-Hig-Private,0.163486725,SUV,ICEV,ICEV-High,Personal
2024,SUV-ICE-Hig-Private,0.153782676,SUV,ICEV,ICEV-High,Personal
2025,SUV-ICE-Hig-Private,0.137533667,SUV,ICEV,ICEV-High,Personal
2026,SUV-ICE-Hig-Private,0.130619184,SUV,ICEV,ICEV-High,Personal
2027,SUV-ICE-Hig-Private,0.127506689,SUV,ICEV,ICEV-High,Personal
2028,SUV-ICE-Hig-Private,0.122890501,SUV,ICEV,ICEV-High,Personal
2029,SUV-ICE-Hig-Private,0.117197756,SUV,ICEV,ICEV-High,Personal
2030,SUV-ICE-Hig-Private,0.113389299,SUV,ICEV,ICEV-High,Personal
2031,SUV-ICE-Hig-Private,0.113673225,SUV,ICEV,ICEV-High,Personal
2032,SUV-ICE-Hig-Private,0.113528381,SUV,ICEV,ICEV-High,Personal
2033,SUV-ICE-Hig-Private,0.114801613,SUV,ICEV,ICEV-High,Personal
2034,SUV-ICE-Hig-Private,0.116852306,SUV,ICEV,ICEV-High,Personal
2035,SUV-ICE-Hig-Private,0.114389104,SUV,ICEV,ICEV-High,Personal
2036,SUV-ICE-Hig-Private,0.107134712,SUV,ICEV,ICEV-High,Personal
2037,SUV-ICE-Hig-Private,0.098619288,SUV,ICEV,ICEV-High,Personal
2038,SUV-ICE-Hig-Private,0.089552845,SUV,ICEV,ICEV-High,Personal
2039,SUV-ICE-Hig-Private,0.080885042,SUV,ICEV,ICEV-High,Personal
2040,SUV-ICE-Hig-Private,0.070283398,SUV,ICEV,ICEV-High,Personal
2041,SUV-ICE-Hig-Private,0.062867742,SUV,ICEV,ICEV-High,Personal
2042,SUV-ICE-Hig-Private,0.056100207,SUV,ICEV,ICEV-High,Personal
2043,SUV-ICE-Hig-Private,0.04927465,SUV,ICEV,ICEV-High,Personal
2044,SUV-ICE-Hig-Private,0.043152731,SUV,ICEV,ICEV-High,Personal
2045,SUV-ICE-Hig-Private,0.03815332,SUV,ICEV,ICEV-High,Personal
2046,SUV-ICE-Hig-Private,0.032528367,SUV,ICEV,ICEV-High,Personal
2047,SUV-ICE-Hig-Private,0.027843603,SUV,ICEV,ICEV-High,Personal
2048,SUV-ICE-Hig-Private,0.023811538,SUV,ICEV,ICEV-High,Personal
2049,SUV-ICE-Hig-Private,0.020222896,SUV,ICEV,ICEV-High,Personal
2050,SUV-ICE-Hig-Private,0.017102203,SUV,ICEV,ICEV-High,Personal
2021,SUV-ICE-Avg-Private,0.282458982,SUV,ICEV,ICEV-Avg,Personal
2022,SUV-ICE-Avg-Private,0.284039812,SUV,ICEV,ICEV-Avg,Personal
2023,SUV-ICE-Avg-Private,0.285552186,SUV,ICEV,ICEV-Avg,Personal
2024,SUV-ICE-Avg-Private,0.275582522,SUV,ICEV,ICEV-Avg,Personal
2025,SUV-ICE-Avg-Private,0.250856847,SUV,ICEV,ICEV-Avg,Personal
2026,SUV-ICE-Avg-Private,0.241990076,SUV,ICEV,ICEV-Avg,Personal
2027,SUV-ICE-Avg-Private,0.23803902,SUV,ICEV,ICEV-Avg,Personal
2028,SUV-ICE-Avg-Private,0.230630282,SUV,ICEV,ICEV-Avg,Personal
2029,SUV-ICE-Avg-Private,0.219972915,SUV,ICEV,ICEV-Avg,Personal
2030,SUV-ICE-Avg-Private,0.212372682,SUV,ICEV,ICEV-Avg,Personal
2031,SUV-ICE-Avg-Private,0.212250331,SUV,ICEV,ICEV-Avg,Personal
2032,SUV-ICE-Avg-Private,0.21208481,SUV,ICEV,ICEV-Avg,Personal
2033,SUV-ICE-Avg-Private,0.213579926,SUV,ICEV,ICEV-Avg,Personal
2034,SUV-ICE-Avg-Private,0.216785113,SUV,ICEV,ICEV-Avg,Personal
2035,SUV-ICE-Avg-Private,0.211256569,SUV,ICEV,ICEV-Avg,Personal
2036,SUV-ICE-Avg-Private,0.198157056,SUV,ICEV,ICEV-Avg,Personal
2037,SUV-ICE-Avg-Private,0.1838218,SUV,ICEV,ICEV-Avg,Personal
2038,SUV-ICE-Avg-Private,0.168236262,SUV,ICEV,ICEV-Avg,Personal
2039,SUV-ICE-Avg-Private,0.151914417,SUV,ICEV,ICEV-Avg,Personal
2040,SUV-ICE-Avg-Private,0.134265801,SUV,ICEV,ICEV-Avg,Personal
2041,SUV-ICE-Avg-Private,0.120365852,SUV,ICEV,ICEV-Avg,Personal
2042,SUV-ICE-Avg-Private,0.106962476,SUV,ICEV,ICEV-Avg,Personal
