Year,variable,value,Type,Powertrain,Technology,Market
2021,Sed-ICE-Hig-Private,5.676256106,Sedan,ICEV,ICEV-High,Personal
2022,Sed-ICE-Hig-Private,8.647294586,Sedan,ICEV,ICEV-High,Personal
2023,Sed-ICE-Hig-Private,11.60117643,Sedan,ICEV,ICEV-High,Personal
2024,Sed-ICE-Hig-Private,14.51641827,Sedan,ICEV,ICEV-High,Personal
2025,Sed-ICE-Hig-Private,16.9229241,Sedan,ICEV,ICEV-High,Personal
2026,Sed-ICE-Hig-Private,19.29290483,Sedan,ICEV,ICEV-High,Personal
2027,Sed-ICE-Hig-Private,21.60194154,Sedan,ICEV,ICEV-High,Personal
2028,Sed-ICE-Hig-Private,23.77913133,Sedan,ICEV,ICEV-High,Personal
2029,Sed-ICE-Hig-Private,25.79837882,Sedan,ICEV,ICEV-High,Personal
2030,Sed-ICE-Hig-Private,27.59135926,Sedan,ICEV,ICEV-High,Personal
2031,Sed-ICE-Hig-Private,29.1152098,Sedan,ICEV,ICEV-High,Personal
2032,Sed-ICE-Hig-Private,30.23594664,Sedan,ICEV,ICEV-High,Personal
2033,Sed-ICE-Hig-Private,30.93879575,Sedan,ICEV,ICEV-High,Personal
2034,Sed-ICE-Hig-Private,31.19695225,Sedan,ICEV,ICEV-High,Personal
2035,Sed-ICE-Hig-Private,31.22002342,Sedan,ICEV,ICEV-High,Personal
2036,Sed-ICE-Hig-Private,30.84273755,Sedan,ICEV,ICEV-High,Personal
2037,Sed-ICE-Hig-Private,30.11707906,Sedan,ICEV,ICEV-High,Personal
2038,Sed-ICE-Hig-Private,29.19395656,Sedan,ICEV,ICEV-High,Personal
2039,Sed-ICE-Hig-Private,28.1071034,Sedan,ICEV,ICEV-High,Personal
2040,Sed-ICE-Hig-Private,26.90408528,Sedan,ICEV,ICEV-High,Personal
2041,Sed-ICE-Hig-Private,25.61631574,Sedan,ICEV,ICEV-High,Personal
2042,Sed-ICE-Hig-Private,24.23646987,Sedan,ICEV,ICEV-High,Personal
2043,Sed-ICE-Hig-Private,22.79450846,Sedan,ICEV,ICEV-High,Personal
2044,Sed-ICE-Hig-Private,21.31393586,Sedan,ICEV,ICEV-High,Personal
2045,Sed-ICE-Hig-Private,19.79909592,Sedan,ICEV,ICEV-High,Personal
2046,Sed-ICE-Hig-Private,18.246368,Sedan,ICEV,ICEV-High,Personal
2047,Sed-ICE-Hig-Private,16.66816236,Sedan,ICEV,ICEV-High,Personal
2048,Sed-ICE-Hig-Private,15.09163931,Sedan,ICEV,ICEV-High,Personal
2049,Sed-ICE-Hig-Private,13.53499845,Sedan,ICEV,ICEV-High,Personal
2050,Sed-ICE-Hig-Private,12.03117428,Sedan,ICEV,ICEV-High,Personal
2021,Sed-ICE-Avg-Private,132.8102179,Sedan,ICEV,ICEV-Avg,Personal
2022,Sed-ICE-Avg-Private,128.0004183,Sedan,ICEV,ICEV-Avg,Personal
2023,Sed-ICE-Avg-Private,123.3225956,Sedan,ICEV,ICEV-Avg,Personal
2024,Sed-ICE-Avg-Private,118.5580982,Sedan,ICEV,ICEV-Avg,Personal
2025,Sed-ICE-Avg-Private,112.9251455,Sedan,ICEV,ICEV-Avg,Personal
2026,Sed-ICE-Avg-Private,106.6231015,Sedan,ICEV,ICEV-Avg,Personal
2027,Sed-ICE-Avg-Private,99.77875291,Sedan,ICEV,ICEV-Avg,Personal
2028,Sed-ICE-Avg-Private,92.39235633,Sedan,ICEV,ICEV-Avg,Personal
2029,Sed-ICE-Avg-Private,84.56019692,Sedan,ICEV,ICEV-Avg,Personal
2030,Sed-ICE-Avg-Private,76.53907555,Sedan,ICEV,ICEV-Avg,Personal
2031,Sed-ICE-Avg-Private,68.7733628,Sedan,ICEV,ICEV-Avg,Personal
2032,Sed-ICE-Avg-Private,61.58348174,Sedan,ICEV,ICEV-Avg,Personal
2033,Sed-ICE-Avg-Private,55.36138639,Sedan,ICEV,ICEV-Avg,Personal
2034,Sed-ICE-Avg-Private,50.30222642,Sedan,ICEV,ICEV-Avg,Personal
2035,Sed-ICE-Avg-Private,46.60285345,Sedan,ICEV,ICEV-Avg,Personal
2036,Sed-ICE-Avg-Private,43.75579085,Sedan,ICEV,ICEV-Avg,Personal
2037,Sed-ICE-Avg-Private,41.45397327,Sedan,ICEV,ICEV-Avg,Personal
2038,Sed-ICE-Avg-Private,39.56023293,Sedan,ICEV,ICEV-Avg,Personal
2039,Sed-ICE-Avg-Private,37.84059906,Sedan,ICEV,ICEV-Avg,Personal
2040,Sed-ICE-Avg-Private,36.21588917,Sedan,ICEV,ICEV-Avg,Personal
2041,Sed-ICE-Avg-Private,34.59678933,Sedan,ICEV,ICEV-Avg,Personal
2042,Sed-ICE-Avg-Private,32.90042244,Sedan,ICEV,ICEV-Avg,Personal
2043,Sed-ICE-Avg-Private,31.13329881,Sedan,ICEV,ICEV-Avg,Personal
2044,Sed-ICE-Avg-Private,29.29951024,Sedan,ICEV,ICEV-Avg,Personal
2045,Sed-ICE-Avg-Private,27.38258124,Sedan,ICEV,ICEV-Avg,Personal
2046,Sed-ICE-Avg-Private,25.38659803,Sedan,ICEV,ICEV-Avg,Personal
2047,Sed-ICE-Avg-Private,23.32062525,Sedan,ICEV,ICEV-Avg,Personal
2048,Sed-ICE-Avg-Private,21.22117351,Sedan,ICEV,ICEV-Avg,Personal
2049,Sed-ICE-Avg-Private,19.11682709,Sedan,ICEV,ICEV-Avg,Personal
2050,Sed-ICE-Avg-Private,17.05780302,Sedan,ICEV,ICEV-Avg,Personal
2021,Sed-ICE-Low-Private,1.036709359,Sedan,HEV,HEV,Personal
2022,Sed-ICE-Low-Private,1.28117889,Sedan,HEV,HEV,Personal
2023,Sed-ICE-Low-Private,1.573318853,Sedan,HEV,HEV,Personal
2024,Sed-ICE-Low-Private,1.894308464,Sedan,HEV,HEV,Personal
2025,Sed-ICE-Low-Private,2.836575261,Sedan,HEV,HEV,Personal
2026,Sed-ICE-Low-Private,3.806320798,Sedan,HEV,HEV,Personal
2027,Sed-ICE-Low-Private,4.829722292,Sedan,HEV,HEV,Personal
2028,Sed-ICE-Low-Private,5.935782188,Sedan,HEV,HEV,Personal
2029,Sed-ICE-Low-Private,7.201692893,Sedan,HEV,HEV,Personal
2030,Sed-ICE-Low-Private,8.367954293,Sedan,HEV,HEV,Personal
2031,Sed-ICE-Low-Private,9.546694488,Sedan,HEV,HEV,Personal
2032,Sed-ICE-Low-Private,10.8057358,Sedan,HEV,HEV,Personal
2033,Sed-ICE-Low-Private,11.91290954,Sedan,HEV,HEV,Personal
2034,Sed-ICE-Low-Private,13.03600106,Sedan,HEV,HEV,Personal
2035,Sed-ICE-Low-Private,13.35764504,Sedan,HEV,HEV,Personal
2036,Sed-ICE-Low-Private,13.57260154,Sedan,HEV,HEV,Personal
2037,Sed-ICE-Low-Private,13.63141598,Sedan,HEV,HEV,Personal
2038,Sed-ICE-Low-Private,13.53958319,Sedan,HEV,HEV,Personal
2039,Sed-ICE-Low-Private,13.25621625,Sedan,HEV,HEV,Personal
2040,Sed-ICE-Low-Private,12.81376061,Sedan,HEV,HEV,Personal
2041,Sed-ICE-Low-Private,12.20464043,Sedan,HEV,HEV,Personal
2042,Sed-ICE-Low-Private,11.43685407,Sedan,HEV,HEV,Personal
2043,Sed-ICE-Low-Private,10.55186186,Sedan,HEV,HEV,Personal
2044,Sed-ICE-Low-Private,9.589625496,Sedan,HEV,HEV,Personal
2045,Sed-ICE-Low-Private,8.581513001,Sedan,HEV,HEV,Personal
2046,Sed-ICE-Low-Private,7.57166568,Sedan,HEV,HEV,Personal
2047,Sed-ICE-Low-Private,6.598505512,Sedan,HEV,HEV,Personal
2048,Sed-ICE-Low-Private,5.700126994,Sedan,HEV,HEV,Personal
2049,Sed-ICE-Low-Private,4.896679037,Sedan,HEV,HEV,Personal
2050,Sed-ICE-Low-Private,4.19615861,Sedan,HEV,HEV,Personal
2021,Sed-PHEV-Private,0.324616577,Sedan,PHEV,PHEV,Personal
2022,Sed-PHEV-Private,0.39489918,Sedan,PHEV,PHEV,Personal
2023,Sed-PHEV-Private,0.465674488,Sedan,PHEV,PHEV,Personal
2024,Sed-PHEV-Private,0.567384241,Sedan,PHEV,PHEV,Personal
2025,Sed-PHEV-Private,0.945817129,Sedan,PHEV,PHEV,Personal
2026,Sed-PHEV-Private,1.448208276,Sedan,PHEV,PHEV,Personal
2027,Sed-PHEV-Private,2.070354604,Sedan,PHEV,PHEV,Personal
2028,Sed-PHEV-Private,2.823239042,Sedan,PHEV,PHEV,Personal
2029,Sed-PHEV-Private,3.495929144,Sedan,PHEV,PHEV,Personal
2030,Sed-PHEV-Private,4.339939563,Sedan,PHEV,PHEV,Personal
2031,Sed-PHEV-Private,5.164625305,Sedan,PHEV,PHEV,Personal
2032,Sed-PHEV-Private,5.785532633,Sedan,PHEV,PHEV,Personal
2033,Sed-PHEV-Private,6.409061813,Sedan,PHEV,PHEV,Personal
2034,Sed-PHEV-Private,6.891110848,Sedan,PHEV,PHEV,Personal
2035,Sed-PHEV-Private,7.355837098,Sedan,PHEV,PHEV,Personal
2036,Sed-PHEV-Private,7.798950853,Sedan,PHEV,PHEV,Personal
2037,Sed-PHEV-Private,8.200523153,Sedan,PHEV,PHEV,Personal
2038,Sed-PHEV-Private,8.549184894,Sedan,PHEV,PHEV,Personal
2039,Sed-PHEV-Private,8.810909148,Sedan,PHEV,PHEV,Personal
2040,Sed-PHEV-Private,8.993205307,Sedan,PHEV,PHEV,Personal
2041,Sed-PHEV-Private,9.080231351,Sedan,PHEV,PHEV,Personal
2042,Sed-PHEV-Private,9.077963215,Sedan,PHEV,PHEV,Personal
2043,Sed-PHEV-Private,9.008897701,Sedan,PHEV,PHEV,Personal
2044,Sed-PHEV-Private,8.896568581,Sedan,PHEV,PHEV,Personal
2045,Sed-PHEV-Private,8.749334091,Sedan,PHEV,PHEV,Personal
2046,Sed-PHEV-Private,8.582828573,Sedan,PHEV,PHEV,Personal
2047,Sed-PHEV-Private,8.397793063,Sedan,PHEV,PHEV,Personal
2048,Sed-PHEV-Private,8.200880943,Sedan,PHEV,PHEV,Personal
2049,Sed-PHEV-Private,7.983656786,Sedan,PHEV,PHEV,Personal
2050,Sed-PHEV-Private,7.746431417,Sedan,PHEV,PHEV,Personal
2021,Sed-BEV-Sht-Private,0.062418634,Sedan,BEV,BEV-Sht,Personal
2022,Sed-BEV-Sht-Private,0.120534307,Sedan,BEV,BEV-Sht,Personal
2023,Sed-BEV-Sht-Private,0.207126024,Sedan,BEV,BEV-Sht,Personal
2024,Sed-BEV-Sht-Private,0.319931783,Sedan,BEV,BEV-Sht,Personal
2025,Sed-BEV-Sht-Private,0.425431135,Sedan,BEV,BEV-Sht,Personal
2026,Sed-BEV-Sht-Private,0.547654052,Sedan,BEV,BEV-Sht,Personal
2027,Sed-BEV-Sht-Private,0.692480048,Sedan,BEV,BEV-Sht,Personal
2028,Sed-BEV-Sht-Private,0.871366216,Sedan,BEV,BEV-Sht,Personal
2029,Sed-BEV-Sht-Private,1.066807136,Sedan,BEV,BEV-Sht,Personal
2030,Sed-BEV-Sht-Private,1.294370642,Sedan,BEV,BEV-Sht,Personal
2031,Sed-BEV-Sht-Private,1.571733769,Sedan,BEV,BEV-Sht,Personal
2032,Sed-BEV-Sht-Private,1.870879628,Sedan,BEV,BEV-Sht,Personal
2033,Sed-BEV-Sht-Private,2.219183592,Sedan,BEV,BEV-Sht,Personal
2034,Sed-BEV-Sht-Private,2.629382004,Sedan,BEV,BEV-Sht,Personal
2035,Sed-BEV-Sht-Private,3.080410066,Sedan,BEV,BEV-Sht,Personal
2036,Sed-BEV-Sht-Private,3.568096549,Sedan,BEV,BEV-Sht,Personal
2037,Sed-BEV-Sht-Private,4.084418153,Sedan,BEV,BEV-Sht,Personal
2038,Sed-BEV-Sht-Private,4.625756274,Sedan,BEV,BEV-Sht,Personal
2039,Sed-BEV-Sht-Private,5.17275309,Sedan,BEV,BEV-Sht,Personal
2040,Sed-BEV-Sht-Private,5.725212522,Sedan,BEV,BEV-Sht,Personal
2041,Sed-BEV-Sht-Private,6.27456761,Sedan,BEV,BEV-Sht,Personal
2042,Sed-BEV-Sht-Private,6.800744196,Sedan,BEV,BEV-Sht,Personal
2043,Sed-BEV-Sht-Private,7.298205022,Sedan,BEV,BEV-Sht,Personal
2044,Sed-BEV-Sht-Private,7.754280599,Sedan,BEV,BEV-Sht,Personal
2045,Sed-BEV-Sht-Private,8.149620601,Sedan,BEV,BEV-Sht,Personal
2046,Sed-BEV-Sht-Private,8.475557545,Sedan,BEV,BEV-Sht,Personal
2047,Sed-BEV-Sht-Private,8.719184262,Sedan,BEV,BEV-Sht,Personal
2048,Sed-BEV-Sht-Private,8.877634157,Sedan,BEV,BEV-Sht,Personal
2049,Sed-BEV-Sht-Private,8.948511842,Sedan,BEV,BEV-Sht,Personal
2050,Sed-BEV-Sht-Private,8.938899531,Sedan,BEV,BEV-Sht,Personal
2021,Sed-BEV-Mid-Private,0.799169703,Sedan,BEV,BEV-Mid,Personal
2022,Sed-BEV-Mid-Private,0.835757489,Sedan,BEV,BEV-Mid,Personal
2023,Sed-BEV-Mid-Private,0.870514774,Sedan,BEV,BEV-Mid,Personal
2024,Sed-BEV-Mid-Private,0.909228609,Sedan,BEV,BEV-Mid,Personal
2025,Sed-BEV-Mid-Private,0.982923585,Sedan,BEV,BEV-Mid,Personal
2026,Sed-BEV-Mid-Private,1.05223128,Sedan,BEV,BEV-Mid,Personal
2027,Sed-BEV-Mid-Private,1.118375521,Sedan,BEV,BEV-Mid,Personal
2028,Sed-BEV-Mid-Private,1.165247603,Sedan,BEV,BEV-Mid,Personal
2029,Sed-BEV-Mid-Private,1.20847428,Sedan,BEV,BEV-Mid,Personal
2030,Sed-BEV-Mid-Private,1.266950984,Sedan,BEV,BEV-Mid,Personal
2031,Sed-BEV-Mid-Private,1.299954409,Sedan,BEV,BEV-Mid,Personal
2032,Sed-BEV-Mid-Private,1.359328768,Sedan,BEV,BEV-Mid,Personal
2033,Sed-BEV-Mid-Private,1.4496602,Sedan,BEV,BEV-Mid,Personal
2034,Sed-BEV-Mid-Private,1.582452964,Sedan,BEV,BEV-Mid,Personal
2035,Sed-BEV-Mid-Private,1.765201384,Sedan,BEV,BEV-Mid,Personal
2036,Sed-BEV-Mid-Private,2.001993437,Sedan,BEV,BEV-Mid,Personal
2037,Sed-BEV-Mid-Private,2.287896136,Sedan,BEV,BEV-Mid,Personal
2038,Sed-BEV-Mid-Private,2.627377133,Sedan,BEV,BEV-Mid,Personal
2039,Sed-BEV-Mid-Private,3.010833843,Sedan,BEV,BEV-Mid,Personal
2040,Sed-BEV-Mid-Private,3.442407089,Sedan,BEV,BEV-Mid,Personal
2041,Sed-BEV-Mid-Private,3.891817752,Sedan,BEV,BEV-Mid,Personal
2042,Sed-BEV-Mid-Private,4.346309803,Sedan,BEV,BEV-Mid,Personal
2043,Sed-BEV-Mid-Private,4.801857799,Sedan,BEV,BEV-Mid,Personal
2044,Sed-BEV-Mid-Private,5.248840762,Sedan,BEV,BEV-Mid,Personal
2045,Sed-BEV-Mid-Private,5.671996206,Sedan,BEV,BEV-Mid,Personal
2046,Sed-BEV-Mid-Private,6.062587635,Sedan,BEV,BEV-Mid,Personal
2047,Sed-BEV-Mid-Private,6.407378992,Sedan,BEV,BEV-Mid,Personal
2048,Sed-BEV-Mid-Private,6.69921905,Sedan,BEV,BEV-Mid,Personal
2049,Sed-BEV-Mid-Private,6.93069433,Sedan,BEV,BEV-Mid,Personal
2050,Sed-BEV-Mid-Private,7.101556491,Sedan,BEV,BEV-Mid,Personal
2021,Sed-BEV-Lng-Private,0.030299259,Sedan,BEV,BEV-Lng,Personal
2022,Sed-BEV-Lng-Private,0.045466454,Sedan,BEV,BEV-Lng,Personal
2023,Sed-BEV-Lng-Private,0.058203521,Sedan,BEV,BEV-Lng,Personal
2024,Sed-BEV-Lng-Private,0.079448708,Sedan,BEV,BEV-Lng,Personal
2025,Sed-BEV-Lng-Private,0.14669963,Sedan,BEV,BEV-Lng,Personal
2026,Sed-BEV-Lng-Private,0.213360092,Sedan,BEV,BEV-Lng,Personal
2027,Sed-BEV-Lng-Private,0.309620455,Sedan,BEV,BEV-Lng,Personal
2028,Sed-BEV-Lng-Private,0.424674918,Sedan,BEV,BEV-Lng,Personal
2029,Sed-BEV-Lng-Private,0.574557197,Sedan,BEV,BEV-Lng,Personal
2030,Sed-BEV-Lng-Private,0.738860474,Sedan,BEV,BEV-Lng,Personal
2031,Sed-BEV-Lng-Private,0.890315327,Sedan,BEV,BEV-Lng,Personal
2032,Sed-BEV-Lng-Private,1.06155869,Sedan,BEV,BEV-Lng,Personal
2033,Sed-BEV-Lng-Private,1.2110127,Sedan,BEV,BEV-Lng,Personal
2034,Sed-BEV-Lng-Private,1.34636293,Sedan,BEV,BEV-Lng,Personal
2035,Sed-BEV-Lng-Private,1.516751821,Sedan,BEV,BEV-Lng,Personal
2036,Sed-BEV-Lng-Private,1.734500036,Sedan,BEV,BEV-Lng,Personal
2037,Sed-BEV-Lng-Private,2.005460173,Sedan,BEV,BEV-Lng,Personal
2038,Sed-BEV-Lng-Private,2.348689914,Sedan,BEV,BEV-Lng,Personal
2039,Sed-BEV-Lng-Private,2.771594228,Sedan,BEV,BEV-Lng,Personal
2040,Sed-BEV-Lng-Private,3.290762968,Sedan,BEV,BEV-Lng,Personal
2041,Sed-BEV-Lng-Private,3.850368189,Sedan,BEV,BEV-Lng,Personal
2042,Sed-BEV-Lng-Private,4.442400039,Sedan,BEV,BEV-Lng,Personal
2043,Sed-BEV-Lng-Private,5.068814225,Sedan,BEV,BEV-Lng,Personal
2044,Sed-BEV-Lng-Private,5.725602078,Sedan,BEV,BEV-Lng,Personal
2045,Sed-BEV-Lng-Private,6.401312957,Sedan,BEV,BEV-Lng,Personal
2046,Sed-BEV-Lng-Private,7.089534378,Sedan,BEV,BEV-Lng,Personal
2047,Sed-BEV-Lng-Private,7.774304151,Sedan,BEV,BEV-Lng,Personal
2048,Sed-BEV-Lng-Private,8.442088958,Sedan,BEV,BEV-Lng,Personal
2049,Sed-BEV-Lng-Private,9.075354335,Sedan,BEV,BEV-Lng,Personal
2050,Sed-BEV-Lng-Private,9.663044091,Sedan,BEV,BEV-Lng,Personal
2021,Sed-FCEV-Private,2.5236E-15,Sedan,FCEV,FCEV,Personal
2022,Sed-FCEV-Private,4.53642E-15,Sedan,FCEV,FCEV,Personal
2023,Sed-FCEV-Private,5.88851E-15,Sedan,FCEV,FCEV,Personal
2024,Sed-FCEV-Private,5.90388E-15,Sedan,FCEV,FCEV,Personal
2025,Sed-FCEV-Private,5.92362E-15,Sedan,FCEV,FCEV,Personal
2026,Sed-FCEV-Private,0.001775572,Sedan,FCEV,FCEV,Personal
2027,Sed-FCEV-Private,0.0054941,Sedan,FCEV,FCEV,Personal
2028,Sed-FCEV-Private,0.014953848,Sedan,FCEV,FCEV,Personal
2029,Sed-FCEV-Private,0.035107451,Sedan,FCEV,FCEV,Personal
2030,Sed-FCEV-Private,0.077391911,Sedan,FCEV,FCEV,Personal
2031,Sed-FCEV-Private,0.127290352,Sedan,FCEV,FCEV,Personal
2032,Sed-FCEV-Private,0.196135358,Sedan,FCEV,FCEV,Personal
2033,Sed-FCEV-Private,0.280162069,Sedan,FCEV,FCEV,Personal
2034,Sed-FCEV-Private,0.384720391,Sedan,FCEV,FCEV,Personal
2035,Sed-FCEV-Private,0.516108853,Sedan,FCEV,FCEV,Personal
2036,Sed-FCEV-Private,0.679614804,Sedan,FCEV,FCEV,Personal
2037,Sed-FCEV-Private,0.879936484,Sedan,FCEV,FCEV,Personal
2038,Sed-FCEV-Private,1.124311946,Sedan,FCEV,FCEV,Personal
2039,Sed-FCEV-Private,1.415618133,Sedan,FCEV,FCEV,Personal
2040,Sed-FCEV-Private,1.763634148,Sedan,FCEV,FCEV,Personal
2041,Sed-FCEV-Private,2.176393611,Sedan,FCEV,FCEV,Personal
2042,Sed-FCEV-Private,2.656956674,Sedan,FCEV,FCEV,Personal
2043,Sed-FCEV-Private,3.214402901,Sedan,FCEV,FCEV,Personal
2044,Sed-FCEV-Private,3.854327655,Sedan,FCEV,FCEV,Personal
2045,Sed-FCEV-Private,4.577510187,Sedan,FCEV,FCEV,Personal
2046,Sed-FCEV-Private,5.38903256,Sedan,FCEV,FCEV,Personal
2047,Sed-FCEV-Private,6.287265771,Sedan,FCEV,FCEV,Personal
2048,Sed-FCEV-Private,7.27235153,Sedan,FCEV,FCEV,Personal
2049,Sed-FCEV-Private,8.341342853,Sedan,FCEV,FCEV,Personal
2050,Sed-FCEV-Private,9.497602976,Sedan,FCEV,FCEV,Personal
2021,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2022,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2023,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2024,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2025,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2026,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2027,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2028,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2029,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2030,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2031,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2032,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2033,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2034,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2035,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2036,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2037,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2038,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2039,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2040,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2041,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2042,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2043,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2044,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2045,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2046,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2047,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2048,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2049,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2050,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2021,SUV-ICE-Hig-Private,5.374922628,SUV,ICEV,ICEV-High,Personal
2022,SUV-ICE-Hig-Private,8.178424586,SUV,ICEV,ICEV-High,Personal
2023,SUV-ICE-Hig-Private,10.96409554,SUV,ICEV,ICEV-High,Personal
2024,SUV-ICE-Hig-Private,13.67402847,SUV,ICEV,ICEV-High,Personal
2025,SUV-ICE-Hig-Private,16.13068075,SUV,ICEV,ICEV-High,Personal
2026,SUV-ICE-Hig-Private,18.55688739,SUV,ICEV,ICEV-High,Personal
2027,SUV-ICE-Hig-Private,21.00432561,SUV,ICEV,ICEV-High,Personal
2028,SUV-ICE-Hig-Private,23.3940707,SUV,ICEV,ICEV-High,Personal
2029,SUV-ICE-Hig-Private,25.65139758,SUV,ICEV,ICEV-High,Personal
2030,SUV-ICE-Hig-Private,27.76119146,SUV,ICEV,ICEV-High,Personal
2031,SUV-ICE-Hig-Private,29.65453691,SUV,ICEV,ICEV-High,Personal
2032,SUV-ICE-Hig-Private,31.21306466,SUV,ICEV,ICEV-High,Personal
2033,SUV-ICE-Hig-Private,32.43144877,SUV,ICEV,ICEV-High,Personal
2034,SUV-ICE-Hig-Private,33.3187851,SUV,ICEV,ICEV-High,Personal
2035,SUV-ICE-Hig-Private,33.87929663,SUV,ICEV,ICEV-High,Personal
2036,SUV-ICE-Hig-Private,34.06788842,SUV,ICEV,ICEV-High,Personal
2037,SUV-ICE-Hig-Private,33.89454429,SUV,ICEV,ICEV-High,Personal
2038,SUV-ICE-Hig-Private,33.48898315,SUV,ICEV,ICEV-High,Personal
2039,SUV-ICE-Hig-Private,32.85543354,SUV,ICEV,ICEV-High,Personal
2040,SUV-ICE-Hig-Private,32.0237455,SUV,ICEV,ICEV-High,Personal
2041,SUV-ICE-Hig-Private,31.01900509,SUV,ICEV,ICEV-High,Personal
2042,SUV-ICE-Hig-Private,29.82545559,SUV,ICEV,ICEV-High,Personal
2043,SUV-ICE-Hig-Private,28.47420835,SUV,ICEV,ICEV-High,Personal
2044,SUV-ICE-Hig-Private,26.99586548,SUV,ICEV,ICEV-High,Personal
2045,SUV-ICE-Hig-Private,25.4006569,SUV,ICEV,ICEV-High,Personal
2046,SUV-ICE-Hig-Private,23.68577765,SUV,ICEV,ICEV-High,Personal
2047,SUV-ICE-Hig-Private,21.8755793,SUV,ICEV,ICEV-High,Personal
2048,SUV-ICE-Hig-Private,20.01387266,SUV,ICEV,ICEV-High,Personal
2049,SUV-ICE-Hig-Private,18.13140149,SUV,ICEV,ICEV-High,Personal
2050,SUV-ICE-Hig-Private,16.27682325,SUV,ICEV,ICEV-High,Personal
2021,SUV-ICE-Avg-Private,9.639341674,SUV,ICEV,ICEV-Avg,Personal
2022,SUV-ICE-Avg-Private,14.3432586,SUV,ICEV,ICEV-Avg,Personal
2023,SUV-ICE-Avg-Private,19.20769558,SUV,ICEV,ICEV-Avg,Personal
2024,SUV-ICE-Avg-Private,24.06117806,SUV,ICEV,ICEV-Avg,Personal
2025,SUV-ICE-Avg-Private,28.52984521,SUV,ICEV,ICEV-Avg,Personal
2026,SUV-ICE-Avg-Private,33.01957472,SUV,ICEV,ICEV-Avg,Personal
2027,SUV-ICE-Avg-Private,37.57654081,SUV,ICEV,ICEV-Avg,Personal
2028,SUV-ICE-Avg-Private,42.04900729,SUV,ICEV,ICEV-Avg,Personal
2029,SUV-ICE-Avg-Private,46.28524265,SUV,ICEV,ICEV-Avg,Personal
2030,SUV-ICE-Avg-Private,50.25095613,SUV,ICEV,ICEV-Avg,Personal
2031,SUV-ICE-Avg-Private,53.82073051,SUV,ICEV,ICEV-Avg,Personal
2032,SUV-ICE-Avg-Private,56.79838123,SUV,ICEV,ICEV-Avg,Personal
2033,SUV-ICE-Avg-Private,59.16500775,SUV,ICEV,ICEV-Avg,Personal
2034,SUV-ICE-Avg-Private,60.94560384,SUV,ICEV,ICEV-Avg,Personal
2035,SUV-ICE-Avg-Private,62.13485597,SUV,ICEV,ICEV-Avg,Personal
2036,SUV-ICE-Avg-Private,62.65886005,SUV,ICEV,ICEV-Avg,Personal
2037,SUV-ICE-Avg-Private,62.53643088,SUV,ICEV,ICEV-Avg,Personal
2038,SUV-ICE-Avg-Private,61.98372466,SUV,ICEV,ICEV-Avg,Personal
2039,SUV-ICE-Avg-Private,60.9673332,SUV,ICEV,ICEV-Avg,Personal
2040,SUV-ICE-Avg-Private,59.58862189,SUV,ICEV,ICEV-Avg,Personal
2041,SUV-ICE-Avg-Private,57.85153664,SUV,ICEV,ICEV-Avg,Personal
2042,SUV-ICE-Avg-Private,55.71890732,SUV,ICEV,ICEV-Avg,Personal
